#                      B                        I                        T                        M
2.740205682792409903e+01 5.179460110045721422e+01 3.986401773430174700e+01 1.000000000000000000e+00
1.794122639282053910e+01 5.866763412705351755e+01 9.903569753910534246e+01 9.949999999999999956e-01
7.429779037184430024e+01 5.007650661220226596e+01 1.610429000998504989e+01 1.000000000000000000e+00
5.479516436906190080e+01 1.739223943740209677e+01 3.094730114906496965e+01 1.000000000000000000e+00
2.411010552877512225e+01 8.905502540892575780e+01 3.688164774785419553e+01 1.000000000000000000e+00
7.496927834130187307e+01 9.343474306555945930e+01 1.387145931048802083e+01 1.000000000000000000e+00
4.034311186696143636e+01 7.131216890010374243e+01 3.461323670474347125e+01 1.000000000000000000e+00
7.427389756036572521e+01 2.047717888537209774e+01 6.067704526492290995e+01 9.699999999999999734e-01
5.359325093611311530e+01 2.922034933769452891e-01 7.655431342187159771e+01 6.700000000000000400e-01
6.085358340406744304e+01 3.171190911903507015e+01 4.611035918577385218e+01 1.000000000000000000e+00
9.328753824599696998e+01 3.884450019136256316e+01 3.830642820546736971e+01 1.000000000000000000e+00
1.616611635328155216e+01 5.830163691159449257e+01 3.044144802098507796e+01 1.000000000000000000e+00
6.808560894542728192e+01 4.400844171970934582e+01 3.643089974991215030e+01 1.000000000000000000e+00
5.851347142763498965e+01 7.356252452119738905e+01 5.901622678092645202e+01 1.000000000000000000e+00
9.665399295109985189e+01 3.232486750233309181e+01 9.022345612942834236e+01 9.899999999999999911e-01
7.442959832330484460e+01 7.832605834182082560e+01 4.511671027362150710e+01 1.000000000000000000e+00
2.904456546119941152e+01 1.897898746187274810e+01 9.271210644221042685e+01 7.099999999999999645e-01
4.424065678354101294e+01 6.661405953648005607e+01 2.898311877182464968e+01 1.000000000000000000e+00
5.259893178805903347e+01 6.824621966752266644e+01 6.656231233609327091e+01 1.000000000000000000e+00
7.254460507674373559e+01 2.116639086778813805e+01 4.370227573830258905e+01 9.949999999999999956e-01
9.318948432381546354e-01 9.512770100463899325e+01 9.098951608470915176e+01 1.000000000000000000e+00
5.686589855131205695e+01 5.553674622750591539e+00 9.084262381353522642e+01 6.700000000000000400e-01
5.201547105231707491e+01 2.884809477228088781e+01 2.766692172394543547e+01 1.000000000000000000e+00
7.678093652635428157e+01 5.359746825308301510e+01 8.959887958421074927e+01 1.000000000000000000e+00
7.254959267650349375e-01 1.069274934782427522e+01 9.573403098923562027e+01 2.000000000000000042e-02
9.063914234217985211e+01 9.569085027834216817e+01 4.019240603037435022e+01 1.000000000000000000e+00
4.366553843736758722e+01 6.724212888392509058e+01 4.708799566112192991e+01 1.000000000000000000e+00
8.239395095764817256e+01 3.214239046707324121e+01 8.959644904332648707e+01 9.899999999999999911e-01
8.544226138698860495e+01 4.992296582358963519e+01 4.962910973194837538e+01 1.000000000000000000e+00
9.795864667055634811e+01 1.344502807791023713e+01 2.085791167556394043e+00 1.000000000000000000e+00
3.640894093667079545e+01 7.839040809871536908e+01 5.890092186947676112e+01 1.000000000000000000e+00
3.388309738105050428e+00 5.381200007883153091e+01 4.771100421000667779e+00 1.000000000000000000e+00
2.840715758350515330e+01 7.932381131071267077e+01 5.010528462054567456e+01 1.000000000000000000e+00
2.706010054247633434e+01 2.318912298657269844e+01 6.833966172646714199e+01 9.100000000000000311e-01
5.677990027770836434e+01 7.398247420384569750e+01 7.591448616648142433e+01 1.000000000000000000e+00
6.383856837135185458e+01 9.075730566783059317e+01 3.923216889116899608e+01 1.000000000000000000e+00
9.338409033107637924e+00 3.589363959730536635e+01 1.335650134784100374e+01 1.000000000000000000e+00
2.303303102038412931e+01 4.086343448747944507e+01 3.905986897633767541e+01 1.000000000000000000e+00
6.832481422511924052e+01 8.749578297309679442e+01 8.098132922795505806e+01 1.000000000000000000e+00
3.911047186269185261e+01 8.387791410220808075e+01 4.959420611508254240e+01 1.000000000000000000e+00
3.906531062110385477e+01 1.688695245308701942e+01 8.702597806790480206e+01 7.299999999999999822e-01
3.823069083114422284e+01 5.074055937639313640e+01 3.063125040402361776e+01 1.000000000000000000e+00
3.736945494605180329e+00 3.700106795791189285e+01 4.235718262419576519e+01 9.949999999999999956e-01
7.139925143591491974e+01 2.071605421257940804e+01 9.827828549857866847e+01 8.800000000000000044e-01
5.503428541473053315e+01 4.007518772624838732e+01 8.356865902341380092e+01 9.649999999999999689e-01
3.429495332295047660e+01 9.397028779530597831e+01 5.926749219545259706e+01 1.000000000000000000e+00
3.422959641080184667e+01 9.821394249380169583e+01 3.562711864652077054e+01 1.000000000000000000e+00
3.214166123932568553e+01 2.809716245723758732e+01 1.967483052205871275e+01 1.000000000000000000e+00
5.133268687223877436e+01 2.424918178835201843e+01 8.858380708742001275e+01 9.050000000000000266e-01
2.619887045002353432e+01 5.616989989107030823e+01 4.731109770675936232e+01 1.000000000000000000e+00
2.600442863023636164e+01 2.914439777029014067e+01 9.854029967131123158e+01 8.199999999999999512e-01
4.714228803551458213e+01 8.164732262723262579e+01 9.273012984681459159e+01 1.000000000000000000e+00
6.734740897614108235e+01 6.506872894456861900e+01 3.033555484324708118e+00 1.000000000000000000e+00
5.541209597596959924e+01 4.379895052548084067e+01 3.847431480878083931e+01 1.000000000000000000e+00
2.116341191196571003e+01 7.890869255761873546e+01 2.500728720803782323e+01 1.000000000000000000e+00
8.329538294771586493e+01 9.096381878386597464e+01 1.561243253694422606e+01 1.000000000000000000e+00
4.606049718664645098e+01 6.708587205316091229e+01 9.182219749014095100e+00 1.000000000000000000e+00
8.911325093324393265e+01 2.190645330237630617e+01 3.114838093400351227e+01 1.000000000000000000e+00
2.674004952784389388e+01 4.643402935563896250e+01 5.547591684032971671e+01 1.000000000000000000e+00
8.379784981624970897e+01 8.919987884704113412e+00 5.252840612539925047e+01 9.749999999999999778e-01
3.630173161356012912e+01 8.355044181729127217e+01 4.191834975581155476e+01 1.000000000000000000e+00
4.704875728440845961e+01 7.170733747784187528e+01 5.537262036922948738e+01 1.000000000000000000e+00
7.542561999031568121e+01 4.994994802363763853e+01 9.278533288616628738e+01 9.949999999999999956e-01
1.140239681288829843e+01 1.357965044347608341e+00 7.932326921454995272e+01 1.000000000000000056e-01
3.203624436174834500e-02 1.866555202756842391e+00 8.201916054468787820e+01 2.500000000000000139e-02
9.134189692996770304e+01 1.300351254431595294e+01 8.343759580859861558e+01 9.250000000000000444e-01
3.506273223309435139e+01 1.211189378271230055e+01 3.126547979026564406e+01 9.849999999999999867e-01
1.936804116826817790e+01 7.011602367383488854e+00 7.225575530960125548e+01 4.099999999999999756e-01
7.946685387444303217e+01 8.585194389221645395e+01 9.996927413175185961e+00 1.000000000000000000e+00
5.553415627056799053e+01 5.164290189007964216e+01 2.027488965042236657e+01 1.000000000000000000e+00
1.897176171240933229e+01 5.350061049123559087e+01 6.041891156480332370e+01 1.000000000000000000e+00
3.043533819737096735e+01 4.397966318307167910e+01 3.958042941586788999e+01 1.000000000000000000e+00
9.793368295529522527e+01 4.796755558404228736e+01 1.066002460620941861e+01 1.000000000000000000e+00
3.873172618166415759e+01 9.633513461733336669e+01 1.709024345398907485e+01 1.000000000000000000e+00
5.060280235387466519e-01 8.905256974380073132e+01 1.822872565031772751e+00 1.000000000000000000e+00
7.187373648492946643e+01 1.494069979563550987e+01 4.568469463780449047e+01 9.899999999999999911e-01
1.595732675810108958e+01 4.111589488694915673e+01 8.741689050804495764e+01 9.399999999999999467e-01
8.154323432979268205e+00 9.960761087915871315e+01 8.878336485898768160e+01 1.000000000000000000e+00
5.136019363689415940e+01 6.052058545605299855e+01 1.474467093507220739e+01 1.000000000000000000e+00
5.540596449243820842e+01 9.162207697254906691e+01 9.860161682651725812e+01 1.000000000000000000e+00
8.809145660159705926e+01 6.161289180525072595e+01 6.233796380564731976e+01 1.000000000000000000e+00
8.263533134062079455e+01 8.296729247070959445e+01 2.360661751850607004e+01 1.000000000000000000e+00
2.877239841046207403e+01 3.261339619012781554e+01 1.911054412224522991e+01 1.000000000000000000e+00
8.098588606462284645e+01 2.559835987120204948e+01 1.721662439150638590e+01 1.000000000000000000e+00
2.136655689079377396e+01 2.403954674737582309e+01 2.659346311574566357e+00 1.000000000000000000e+00
7.221540412904367656e+01 1.610772278199819141e+01 4.087730655406375035e+01 1.000000000000000000e+00
4.119553643772870544e+01 3.859464729710513353e+01 6.479026653346225828e+01 1.000000000000000000e+00
2.208644566681266497e+01 2.546168962014942849e+01 3.871926272560158822e+01 1.000000000000000000e+00
6.335310356254471031e+01 1.211133363473766167e+01 7.212849985779264728e+01 8.349999999999999645e-01
7.001203552476330572e+01 9.909595470388885019e+01 5.574146604253633797e+01 1.000000000000000000e+00
3.718937044861815622e+01 6.625520261624110674e+01 4.711911310504174111e+01 1.000000000000000000e+00
6.243585825849606863e+00 6.109328232024495264e+00 6.242478598262015765e+01 1.300000000000000044e-01
2.477362435683249942e+01 9.594867221826945070e+00 5.751228417159701678e+01 6.800000000000000488e-01
5.500421502845894395e+01 5.259993267316709620e+01 4.834085905885533663e+01 1.000000000000000000e+00
6.301642982043236429e+01 3.394596635640513682e+01 4.716455952926864370e+00 1.000000000000000000e+00
7.931932969326132365e+01 6.747271301001993038e+01 8.702932609121198482e+01 1.000000000000000000e+00
4.286518117412967399e+00 9.179045631783398562e+01 6.691349044216217123e+01 1.000000000000000000e+00
1.755556459292729699e+01 4.932295972842811693e+01 8.429102101920980772e+01 9.799999999999999822e-01
8.135381205401878901e+01 6.133871242165719195e+01 2.845573387349510597e+01 1.000000000000000000e+00
4.767229233567577040e+01 3.022263093421409508e+01 5.499008148078605984e+01 9.949999999999999956e-01
3.660524635603498211e+01 5.468674955436484453e+01 6.811833664972003533e+01 1.000000000000000000e+00
2.118166138736533810e+01 2.762761618571356337e+01 1.266703479626811202e+01 1.000000000000000000e+00
6.994889537742821517e+00 3.800225066438912336e+01 5.580937084108751378e+01 9.949999999999999956e-01
9.393318431023087101e+01 6.579510147320121405e+00 7.739027590331352258e+01 8.950000000000000178e-01
9.757118015964043423e+01 6.710001376806141593e+01 8.382596245676535318e+01 1.000000000000000000e+00
7.020982647540697030e+01 8.813228574666419490e+01 4.458058640621351998e+01 1.000000000000000000e+00
1.809198119187755083e+01 8.306420768261969556e+01 2.161201733566619509e+01 1.000000000000000000e+00
9.861755645913831358e+01 2.766459385465874732e+01 6.095679107897817772e+01 9.949999999999999956e-01
6.438565363359884941e+01 8.965384525347155886e+01 3.038538064167765640e+01 1.000000000000000000e+00
2.663422209724927825e+00 4.113910506785870780e+01 4.279111172050136247e+00 1.000000000000000000e+00
2.979152128157387835e+01 5.884113767519908578e+01 9.501540400454406665e+01 9.699999999999999734e-01
2.748665097308590077e+01 5.424589419036320947e+01 4.031563411348499670e+01 1.000000000000000000e+00
9.260591370661531130e+01 6.851044313058429225e+01 7.598379187130903745e+01 1.000000000000000000e+00
8.804147274243689480e+01 6.246069432722893566e+01 6.893656323239815720e+01 1.000000000000000000e+00
7.024136361075863988e+01 2.138221337028267044e+01 4.226458636209573427e+01 9.949999999999999956e-01
4.739395660272877819e+01 6.323756421808543848e+01 8.788969298172276012e+01 1.000000000000000000e+00
4.661549234797950447e+01 8.439709147310661308e+01 7.108060075767127728e+00 1.000000000000000000e+00
6.256020291605318562e+01 1.761227691144337371e+01 2.525434110892555850e+01 1.000000000000000000e+00
9.692542071562409944e+01 5.560143456723838540e+01 5.663235118433419757e+00 1.000000000000000000e+00
8.980210175621094493e+01 9.666448412528427525e+01 8.774539678701691514e+01 1.000000000000000000e+00
5.974846447492325296e+00 5.038349226659661895e+00 4.408871918367963616e+01 2.800000000000000266e-01
2.305188819434576430e+00 9.851704270699372046e+01 3.635607279949309856e+01 1.000000000000000000e+00
9.794302020593585212e+01 6.838618199595076419e+01 7.812361513260543688e+01 1.000000000000000000e+00
2.827663610043606468e+01 3.723349124962489753e+01 1.070145547510038853e+01 1.000000000000000000e+00
2.622260073835074934e+01 4.813716868307922425e+01 6.212023242185674832e+01 1.000000000000000000e+00
2.201739642854279566e+01 7.852113467271985314e+01 8.761714439101741903e+01 1.000000000000000000e+00
9.154363145363953436e+01 9.863084500236236352e+01 9.232482273757781854e+01 1.000000000000000000e+00
6.228266482483552124e+01 8.225890893543783022e+01 4.214352361831424787e+01 1.000000000000000000e+00
8.550776866391404951e+01 5.526953127734623195e+01 3.722655920839400778e+01 1.000000000000000000e+00
1.987712944183135733e+01 4.451638181459667010e+01 4.492685514068497810e+00 1.000000000000000000e+00
1.371309180497003410e+01 9.217287131100097497e+01 3.898442772080547059e+01 1.000000000000000000e+00
3.375982531483528248e+01 1.294745562461253030e+01 8.034542159114658944e+01 7.850000000000000311e-01
8.421868614475852155e+01 9.249783828780664408e-01 3.673460153283593144e+01 9.899999999999999911e-01
2.212172861110769873e+01 3.162436675871855130e+01 8.755891877222310882e+00 1.000000000000000000e+00
1.864740764026745978e+01 1.363262671567990481e+01 3.007998304216738461e+01 1.000000000000000000e+00
8.657687474816654571e+01 1.594067831772977684e+01 8.834577395056166438e+01 9.100000000000000311e-01
2.554660921595896639e+01 2.230878902034746147e+01 9.599166563151969456e+01 6.049999999999999822e-01
3.915767902556380875e+01 5.337907169680890007e+01 6.797600398198127891e+00 1.000000000000000000e+00
3.954555935702416036e+01 1.038268708974010224e+01 1.950717320540363175e+01 1.000000000000000000e+00
1.287484069697399036e+01 8.281361419627332054e+01 1.742904942246056521e+01 1.000000000000000000e+00
9.174487844006989690e+00 9.035289909544852094e+01 1.024940200385916000e+01 1.000000000000000000e+00
2.640951373477022912e+00 1.099038107362767391e+01 7.610655102379466541e+01 1.049999999999999961e-01
5.769084734116879076e+01 6.994242239614787593e+01 9.360478384505499605e+01 1.000000000000000000e+00
8.986029244419663087e+01 9.840199372816530854e+01 1.455077476293594430e+01 1.000000000000000000e+00
2.197079547050583415e+01 5.915031047480626825e+01 7.983389060102402368e+01 9.949999999999999956e-01
4.812545200266185930e+01 6.052890027291147135e+01 1.671269738796938498e+01 1.000000000000000000e+00
7.070884763653677396e+01 6.417972318069853088e+01 4.568274372063378763e+01 1.000000000000000000e+00
3.755040593690511486e+01 3.015671307504604215e+01 4.239666326102924643e+01 1.000000000000000000e+00
2.795431982815480865e+01 4.526944485437625332e+01 1.463400923263056086e+01 1.000000000000000000e+00
8.415092749955434215e+00 5.595511991337561852e+01 4.040139257007038509e+01 1.000000000000000000e+00
9.435586371664980732e+01 2.400686402128071961e+01 5.083718434014738818e+01 9.949999999999999956e-01
9.853903230125729351e+01 3.987133891168554811e+01 1.137137570072567883e+01 1.000000000000000000e+00
3.788315234434264056e+01 3.708912586723624827e+01 7.068059456891560899e+00 1.000000000000000000e+00
4.044992541678789877e+01 2.420004111861430829e+01 7.000448434012464816e+01 9.549999999999999600e-01
3.470682098147237582e+01 5.883462458179030818e+01 8.211038662439062819e+01 9.949999999999999956e-01
2.110393378205051818e+01 9.111426926462947051e+01 5.340653404953227579e+01 1.000000000000000000e+00
8.933423883016061495e+01 2.054676024160994530e+01 3.029400404318080575e+01 1.000000000000000000e+00
2.617164819437832080e+01 5.581517671740468245e+01 8.965297309333264764e+01 9.899999999999999911e-01
7.924863513118779679e+00 7.883228092125354181e+01 9.463836656649584711e+01 1.000000000000000000e+00
8.503403584558937212e+01 9.845881248858822232e+01 4.199318886594862477e+01 1.000000000000000000e+00
8.260373274592318182e+01 2.197395288539497926e+01 3.936291552197801735e+01 1.000000000000000000e+00
2.025509661154720220e+01 5.585790905065592682e+01 9.431735984525897720e+01 9.899999999999999911e-01
1.875266427414061354e+01 1.849109402831450666e+01 5.062521839424164227e+01 9.300000000000000488e-01
3.235238579783931812e+01 6.670805735970218109e+01 3.789429552572528337e+00 1.000000000000000000e+00
8.701363161738997576e+01 8.580138770808397908e+01 2.757671203932940784e+01 1.000000000000000000e+00
1.560559220665948033e+01 6.621997919441879787e+01 9.750302565520712506e+01 9.949999999999999956e-01
3.679622199805186966e+01 1.649796828890063694e+01 2.469577063565188269e+01 1.000000000000000000e+00
2.640518082797646571e+01 4.967183730062271252e+01 9.483343270017226700e+01 9.849999999999999867e-01
4.002992341685862243e+01 3.145651152029125797e+01 9.573083663043124147e+01 9.250000000000000444e-01
6.514110591089414015e+01 4.866636111820867683e+01 8.090461508184141337e+01 1.000000000000000000e+00
9.673469112001448877e+01 2.595782835979264291e+00 6.841504891923234766e+01 8.699999999999999956e-01
1.065450102707330871e+01 8.915687233484021590e+01 8.270023130127086120e+01 1.000000000000000000e+00
9.629468396382864626e+01 9.705651446035416541e+01 8.454214359943608770e+01 1.000000000000000000e+00
7.833894048849886360e+01 8.934376990643039562e+01 1.991681128494295194e+01 1.000000000000000000e+00
5.462389923303223327e+01 6.684161838490045682e+01 4.984065318166230441e+00 1.000000000000000000e+00
8.849237414462429285e+01 6.154148484421479992e+01 9.399532217051631733e+01 1.000000000000000000e+00
6.608151169299658534e+01 2.312806658380152669e+01 2.512462502716937252e+01 1.000000000000000000e+00
7.450494995477140492e+01 4.595910152536444571e+01 7.509438036151119888e+01 1.000000000000000000e+00
2.643428567633829118e+01 1.965214948047578503e+01 3.135651183787030050e+01 1.000000000000000000e+00
5.571954299021564339e+01 6.504891714997722829e+01 9.657293378672929407e+01 1.000000000000000000e+00
8.018432754892289438e+01 7.011540507725084126e+01 7.115089887995947038e+01 1.000000000000000000e+00
2.321221336506064858e+01 4.777035570483919713e+01 8.458922510907615333e+01 9.799999999999999822e-01
9.562435239113870011e+01 8.001428264250563416e+01 2.784812771840499579e+01 1.000000000000000000e+00
3.759535285726967402e+01 9.436377657547238584e+01 1.192348041706424056e+00 1.000000000000000000e+00
9.094822547756706399e+01 4.283993453846927935e+01 8.566745138958637540e+01 9.949999999999999956e-01
5.605200977240156845e+01 2.860015074962031179e+01 3.315453864326698863e+00 1.000000000000000000e+00
9.138647719370128186e+01 4.707036160132375358e+00 8.842799306516624824e+01 8.000000000000000444e-01
7.336746239371430534e+01 6.090650906488649241e+01 4.788003353921040173e+01 1.000000000000000000e+00
2.011156814855942798e+01 1.797627158719588181e+01 5.698815876069119923e+01 8.549999999999999822e-01
7.457765677757831213e+01 8.622068501796182716e+01 8.297076532636373258e+01 1.000000000000000000e+00
8.369549637376488249e+01 9.365632242525423123e+01 3.342558219487945337e+01 1.000000000000000000e+00
5.679973608976342803e+01 2.992351752299562406e+01 8.085571637515366206e+01 9.749999999999999778e-01
5.613291764681390816e+01 4.414468956076943584e+01 3.647859001121986466e+00 1.000000000000000000e+00
4.709284633813972931e+01 3.476647356921884580e+01 6.166878645956828109e+01 9.949999999999999956e-01
3.683780081261710393e+01 3.220709055288388356e+01 9.617757079249022922e+01 9.499999999999999556e-01
1.125689593254151077e-01 7.727837450130651575e+01 9.129640046517670271e+01 1.000000000000000000e+00
9.801852664732426490e+01 5.700347491452772175e+01 5.561904181269832037e+01 1.000000000000000000e+00
6.378319180620582785e+01 5.535177782685071435e+01 2.660060382806081236e+01 1.000000000000000000e+00
5.456287843590905595e+01 9.624427599881747142e+01 2.145598906765280844e+01 1.000000000000000000e+00
5.089069859192028389e+01 8.414038851255921259e+01 1.220532968116988570e+01 1.000000000000000000e+00
6.839835032012993565e+01 8.345807436878941132e+01 9.972788005995160177e+01 9.949999999999999956e-01
5.145645111142221850e+01 7.797096999394543104e+01 4.212627065436419826e+01 1.000000000000000000e+00
1.563370027907566850e+00 6.374862609006116543e+01 2.814098776418772729e+01 1.000000000000000000e+00
9.385245095247182689e+01 9.015285949697481271e+01 7.509644017316384179e+01 1.000000000000000000e+00
9.448568844811241263e+01 9.216238268068610751e+01 6.011465120019690289e+01 1.000000000000000000e+00
7.475430136655546676e+01 5.798106796458479550e+01 1.850884494864328644e+01 1.000000000000000000e+00
4.237238629215539731e+00 1.229955035820718479e+01 8.954624119978066688e+01 2.500000000000000139e-02
8.449313809865930125e+01 4.558110153740040005e+01 2.767745282371130600e+01 1.000000000000000000e+00
6.464250499655710769e+01 8.544798426464822683e+01 7.802862012265717340e+01 1.000000000000000000e+00
6.363485709046230454e+00 3.499793610487186868e+01 7.632665729697284007e+01 9.849999999999999867e-01
6.524470141511699239e+01 3.333053937094447861e+00 8.021579884201328525e+01 7.099999999999999645e-01
2.248385618959946441e+01 9.325620586658945399e+01 3.786706748765936936e+00 1.000000000000000000e+00
7.577962173073628094e+01 9.171313299734606517e+01 7.740500753531904365e+00 1.000000000000000000e+00
7.428024733190466122e+01 7.793695416791828734e+01 7.809715335160981908e+01 1.000000000000000000e+00
5.664741555213392843e+01 7.848564084103185223e+01 1.804497716571333399e+01 1.000000000000000000e+00
1.669100451296760923e+01 7.270952658837038030e+01 5.709692445181756426e+01 1.000000000000000000e+00
4.838483653550967745e+01 1.569471700137984271e+01 3.895643667137495925e+01 9.949999999999999956e-01
