#                      B                        I                        T                        M
8.370610726505751131e+01 1.907544585459258712e+01 4.628445439545254203e+01 1.000000000000000000e+00
2.003401392115829083e+01 6.877810690777539548e+01 2.747435851419070332e+02 4.299999999999999933e-01
5.608106484477324472e+01 7.930147389816249870e+01 3.779386143976030326e+02 5.600000000000000533e-01
1.871178878610622576e+01 6.977094027790661812e+01 4.505025457260404664e+02 1.000000000000000021e-02
4.997188233119393175e+01 4.757424188946870203e+01 4.907713468545043156e+02 2.200000000000000011e-01
9.757021646945801763e+01 6.360280997251862800e+01 9.696899728192795465e+01 1.000000000000000000e+00
6.007400409661421747e+01 2.906416463038397069e-01 3.537492443379164229e+02 2.149999999999999967e-01
1.318608881502825625e+01 9.013202524889436518e+00 1.639308796969639843e+02 1.600000000000000033e-01
1.198609640541765486e+01 6.433483763319941318e+01 1.935792084929319685e+02 5.849999999999999645e-01
2.496878093892166817e+01 5.680756761336645155e+01 7.289406151928466215e+01 1.000000000000000000e+00
9.844508397791581444e+01 5.537462521659966086e+01 4.476111259243572249e+01 1.000000000000000000e+00
4.084719126034148928e+01 6.440789872596045029e+01 2.748145146539005736e+02 4.349999999999999978e-01
9.570763966037506520e+01 6.862491811427634048e+01 2.069381093780975789e+01 1.000000000000000000e+00
3.843127153413625763e+01 5.330862433336422868e+01 2.758036601550901423e+01 1.000000000000000000e+00
7.717429012502158514e+01 2.483464167026127711e+01 4.917142512288320972e+02 2.099999999999999922e-01
9.665378288659589145e+01 4.855867630711831140e+01 4.521569924145190953e+02 1.849999999999999978e-01
9.259013231771866970e+01 5.059384468701799875e+01 4.843261023092643427e+02 3.850000000000000089e-01
6.611815482416261602e+01 2.852481018157352821e+01 3.545613432322386416e+02 1.849999999999999978e-01
2.770354414554824984e+01 1.079056971860310910e+01 2.753572486937556505e+02 1.350000000000000089e-01
3.481792818856548877e+01 1.197252189127885913e+01 4.122531442988941990e+02 1.100000000000000006e-01
4.494133328323288623e+01 5.950116563620107257e+01 3.765649279498131250e+02 1.749999999999999889e-01
7.656773653155885029e+01 5.997800377116222137e+01 4.671475079699649200e+02 1.250000000000000000e-01
7.684629201482630378e+01 6.307409038067738294e+01 3.091366975721387007e+02 6.149999999999999911e-01
1.854638112752205359e+01 7.192760600062253218e+01 2.808280862266752820e+01 1.000000000000000000e+00
9.960997622767906989e+01 3.947552639214020331e+01 3.261227594829443319e+02 4.550000000000000155e-01
9.409517338030684641e+01 5.746926822505101740e+01 3.079500215204985807e+02 5.649999999999999467e-01
9.380440975047298480e+01 1.767282143379190984e+00 4.766629807214478092e+02 2.000000000000000111e-01
6.756137458966404097e+01 7.390573847155962994e+01 3.248413989495496708e+02 5.000000000000000000e-01
9.033685779395105442e+01 9.463315674286295121e+01 2.257882269613998574e+02 9.749999999999999778e-01
4.895499596250804331e+01 5.004161150329014873e+01 3.040260208810309450e+02 3.699999999999999956e-01
9.973870294005861581e+01 4.056039159431673369e+01 5.194004176241446658e+01 1.000000000000000000e+00
6.195051717382271761e+01 9.699262092823754244e+01 3.078554712960631150e+02 8.000000000000000444e-01
7.091419041208641261e+01 6.853843385597730276e+01 2.418758956627231100e+02 8.000000000000000444e-01
4.145610021619076946e+01 2.744772983682742051e+01 2.703111868558328865e+02 2.550000000000000044e-01
7.202815753249937814e+01 6.262167391399911764e+01 3.908935012227823336e+02 3.400000000000000244e-01
1.061982054358449545e+01 6.311217274180602743e+01 2.706326422666847975e+01 1.000000000000000000e+00
8.933133456201470324e+01 1.540632085164202181e+01 4.008680478928995967e+02 1.449999999999999900e-01
1.151469950412246135e+01 1.185574000020601204e+01 4.807260252835071128e+02 8.999999999999999667e-02
3.997038401798281626e+01 1.294398669216261055e+01 4.897304737943375130e+02 9.500000000000000111e-02
2.722842878636164698e+01 7.745664539459215803e+01 4.318783166506744919e+02 1.549999999999999989e-01
5.447088477854708088e+01 2.702880531997196556e+01 5.905557148277762280e+01 9.899999999999999911e-01
7.906747101434882552e+01 2.395536371151678168e+01 2.462107913763168483e+02 4.849999999999999867e-01
9.591547344657828944e+01 6.593714063191384867e+01 4.130833573826483303e+02 5.000000000000000000e-01
9.575390335882363502e+01 3.233243557746277475e+01 1.362652721877385034e+02 9.449999999999999512e-01
2.787541183456244198e+01 9.238750951494553476e+01 1.774186821795432820e+02 9.599999999999999645e-01
9.047519646024838380e+01 2.598292299680406359e+01 4.814954926809045901e+02 1.000000000000000056e-01
2.568493066817636361e+01 6.054156594839196259e+01 3.773164550632657779e+02 1.300000000000000044e-01
1.713164086303949318e+01 5.780420667709050520e+01 3.476467891164500088e+02 4.000000000000000083e-02
1.340965259273889387e+01 9.613225092650084491e+01 1.047596784154787315e+02 9.899999999999999911e-01
3.346118023929295759e+01 4.022030793066505794e+00 1.225516346767661844e+02 2.600000000000000089e-01
4.586333475713016838e+01 9.580905044561562534e+01 4.501993387769190917e+02 2.899999999999999800e-01
5.084654287727086341e+01 2.120907515451800407e+01 7.978763259919844586e+00 1.000000000000000000e+00
9.607830289166287230e+01 3.938391510620055413e+01 1.013799137653125513e+02 9.799999999999999822e-01
8.874108128987936084e+01 4.934206428167862413e+01 3.866096487035361520e+02 4.000000000000000222e-01
5.711765421171213575e+01 5.651461497394488731e+01 1.181932801404673228e+02 9.699999999999999734e-01
9.703322889306032550e+01 3.899352694803136643e+01 3.850652565675708274e+02 4.650000000000000244e-01
9.663771566584345862e+01 3.710075715172511934e+01 6.189770050071018659e+01 1.000000000000000000e+00
3.711668589792613915e+01 6.693939124066559998e+01 3.583045932208777913e+02 2.999999999999999889e-01
6.584763346142990770e+01 8.633960335342690939e+01 1.414463825450135914e+02 9.899999999999999911e-01
7.463578210270148361e+01 2.988972258195055076e+01 4.443144130382347612e+01 1.000000000000000000e+00
2.038486451245424291e+01 3.114838269114869718e+00 2.050269348960903244e+02 5.500000000000000028e-02
9.433620247823047578e+01 8.229437219337786757e+01 3.140635722143952080e+02 7.049999999999999600e-01
6.296754893561406163e+01 6.004627100850904498e+01 1.837857693568919899e+02 8.599999999999999867e-01
8.051673865928421492e-02 1.045157905890206962e+01 4.116301740667454396e+02 2.000000000000000042e-02
7.159763591541377536e+01 2.335747172539822714e+01 3.486410619172991119e+02 2.200000000000000011e-01
9.786268093408511959e+01 5.857397059658375582e+01 2.825490864852640129e+02 7.049999999999999600e-01
4.251657226538320344e+01 4.444924271341336208e+01 1.548789804723301131e+02 8.499999999999999778e-01
4.555432493804848804e+01 9.319228397864748104e+01 7.749104553168399434e+01 1.000000000000000000e+00
2.627152057082976455e+01 3.573958020702163196e+01 2.250648016520146939e+02 1.900000000000000022e-01
9.104648620971192940e+01 9.294678737739228325e+01 2.440192436996872516e+02 9.649999999999999689e-01
7.106108138655905293e+01 4.443932932669864044e+01 4.279472217020962148e+02 1.650000000000000078e-01
6.048167631841030811e+01 3.562224241422406124e+01 1.936445422721379259e+02 5.100000000000000089e-01
9.624145381226186657e+01 6.584239556749291467e+01 1.423260341348989755e+02 1.000000000000000000e+00
5.068615618302834491e+01 5.396588589803585734e+01 2.876599605800030304e+02 3.950000000000000178e-01
1.396432680490322298e+01 9.983243917115657950e+00 5.908759087290485468e+01 4.400000000000000022e-01
7.872693343319599535e+01 8.602374351972693489e+01 1.840359708291844640e+02 9.599999999999999645e-01
5.865774991621823631e+01 6.283596894324886506e+01 3.493926905630905821e+02 3.750000000000000000e-01
8.661956027568024297e+00 9.534574987023673032e+01 1.134976369932363127e+02 1.000000000000000000e+00
2.315185881913919275e-01 4.505544029621690072e+01 3.139695198343087554e+02 2.500000000000000139e-02
3.439861743589273146e+01 8.234602866822933720e+01 4.180421414808321856e+02 2.800000000000000266e-01
9.951113425303944382e+00 4.364598054040001784e+00 1.080121047181529548e+02 1.400000000000000133e-01
5.254365644621303488e+01 1.784967496656038577e+01 6.981519015759550939e+01 9.050000000000000266e-01
8.131419059829283924e+00 8.738580888105413180e+01 1.657471114865737150e+02 8.900000000000000133e-01
1.981567984187083198e+01 6.967800685666216509e+01 1.982341861678351620e+02 7.500000000000000000e-01
3.849786971185218221e+01 4.721895254791829188e+01 4.964511066764951011e+02 1.000000000000000056e-01
7.278965206156901502e+01 1.915018130525143647e+01 4.621092221333393013e+02 8.500000000000000611e-02
1.065180798819395136e+01 3.119068016263794618e+01 2.960420536527853983e+02 5.500000000000000028e-02
5.205976073967089235e+01 7.927390322169094361e+01 4.698750048935768291e+02 2.899999999999999800e-01
2.593636026039135345e+01 1.983622580802980906e+01 1.512732574344221348e+02 2.250000000000000056e-01
9.270789962868968814e+01 7.699775383308281107e+01 3.927067402358678692e+02 6.300000000000000044e-01
8.233072788409944565e+01 6.625861204489009992e+01 6.294512183718262577e+01 1.000000000000000000e+00
2.751771495183726302e+01 2.105493465553175270e+01 1.570895194215297579e+02 3.900000000000000133e-01
5.222593554871760801e+01 4.476148567693783065e+01 6.668096441831619359e+01 9.949999999999999956e-01
1.515031072078382124e+01 3.680089207292197528e+01 1.368862274691547327e+02 4.749999999999999778e-01
4.937397774698446540e+01 6.441462480468501894e+00 3.385368706366342622e+02 2.099999999999999922e-01
4.266343128550047936e+00 6.783701081584771941e+01 3.737578955288361158e+02 7.000000000000000666e-02
6.689190157305438333e+01 8.684054882126861230e+01 4.659697954027923288e+02 2.349999999999999867e-01
2.781929201907944105e+01 3.604920475137002001e+01 2.834544929650273275e+02 1.400000000000000133e-01
7.832194090342298409e+01 7.084296092533165279e+00 7.396938253792876594e+01 8.399999999999999689e-01
5.862674449620801909e+01 7.969994404273882083e+01 1.608030065110458509e+02 9.649999999999999689e-01
2.347092702898770256e+01 4.769346165108666469e+01 4.807172056453642313e+02 1.400000000000000133e-01
5.658910693662873825e+01 4.510774686038315906e+01 1.220487680842222176e+02 8.950000000000000178e-01
9.618912547018618397e+01 5.148246323257197332e+01 1.783959588807113050e+02 9.300000000000000488e-01
5.780145957727782502e+00 3.920166718069686596e+01 4.627132694019917949e+02 5.000000000000000278e-02
6.170927201312807142e+00 1.250061198559559728e+01 4.715873139814254955e+02 5.000000000000000278e-02
7.023544379274521532e+01 2.688263531586272848e+00 3.775758304343322607e+02 1.849999999999999978e-01
9.300936011508341039e+00 6.084602154459958001e+01 1.963487133997975320e+02 4.099999999999999756e-01
9.163453440675218076e+01 5.851858509624876348e+01 1.717188830131299255e+02 9.399999999999999467e-01
3.354251484933202221e+01 1.929070035159763563e+01 1.180548174478688566e+02 6.400000000000000133e-01
1.723875133813204741e+01 1.465687484221427894e+01 4.706177262066455000e+02 2.500000000000000139e-02
4.918439529675600141e+01 8.470189540174295928e+01 2.853676322813246315e+02 7.500000000000000000e-01
2.926862310462830408e+01 6.980682681933318179e+01 2.853786913516321988e+02 3.599999999999999867e-01
1.099159511429725455e+01 9.816716866847940537e+01 2.080201228477615700e+02 9.449999999999999512e-01
9.549423359504616826e+01 4.026852596008445317e+01 5.796813798914610061e+01 1.000000000000000000e+00
2.359104297766860725e+01 9.787218249197987063e+01 1.794752278860619299e+02 9.699999999999999734e-01
6.844088606209517422e+01 5.132023044585714189e+01 1.700175153643476165e+02 8.649999999999999911e-01
6.832740306557099075e+01 6.919197922609923523e+01 1.284498180907095275e+02 9.849999999999999867e-01
2.602160232032282750e+01 3.811820541737075274e+01 9.745425207145331115e+01 9.449999999999999512e-01
2.903284512505362613e+01 8.290788897059404405e+01 3.421154661254167877e+02 2.849999999999999756e-01
6.733856939587246870e+01 1.957966407279911891e-01 2.822355459119709167e+02 1.700000000000000122e-01
9.092526679361959907e+01 3.109313311143779401e+01 1.373496240032035303e+02 9.000000000000000222e-01
5.352867567455321307e+01 1.140588686536892737e+01 1.046564051768405648e+02 6.550000000000000266e-01
6.640519610244967907e+01 2.417590298050356523e+01 4.196983867569859399e+02 2.049999999999999878e-01
7.359429781866353437e+01 1.665598089167403373e+01 8.699224658403045396e+01 9.050000000000000266e-01
5.833037164288661103e+01 1.146794509367519765e+01 2.044646953055101903e+02 4.249999999999999889e-01
6.609720808483228893e+01 7.775672931113859931e+01 1.488001244165423032e+01 1.000000000000000000e+00
6.299598427540617962e+01 8.358220691774344857e+01 6.800983831607959473e+01 1.000000000000000000e+00
9.636530763066878080e+01 5.058719980685140172e+00 1.147785924435631841e+02 7.399999999999999911e-01
2.151256406478184147e+01 5.845033845789559734e+01 1.038246083449741377e+02 9.849999999999999867e-01
2.330494216397923424e+01 7.931911345735987595e+01 6.022626389726195839e+01 1.000000000000000000e+00
4.005783708639583551e+00 5.546029862952715916e+01 5.203384919939793463e+01 9.949999999999999956e-01
9.481392281998482474e+01 3.926801695866557651e+01 1.988827348617087409e+02 7.900000000000000355e-01
8.715582255650545562e+01 2.442235223460598093e+01 1.554083938902179511e+02 7.700000000000000178e-01
2.737850581116846627e+01 6.762936956794439425e+01 3.782370634958336382e+02 2.049999999999999878e-01
3.710530192087906443e+01 8.885152423388326781e+01 3.507944809457131896e+01 1.000000000000000000e+00
4.359960811867104269e+01 7.719170077304362110e+01 8.493054833955693539e+01 1.000000000000000000e+00
5.807993077144261207e+01 8.853879544722458661e+01 2.535341864729231816e+02 8.950000000000000178e-01
4.856090594172947306e+01 6.739578710553908536e+01 2.089630046079267345e+02 8.599999999999999867e-01
8.654626789103599549e+01 3.282513297327443524e+01 3.893443086481199202e+02 2.449999999999999956e-01
8.612577359618266826e+01 9.346747762798182180e+01 3.160400494316905906e+02 8.199999999999999512e-01
1.522941832382515770e+01 8.168846270720521829e+01 2.009842855126277641e+02 9.100000000000000311e-01
2.305036645819990326e+01 3.449592778500667123e+01 1.149520765114920096e+02 7.099999999999999645e-01
3.278024571328408854e+01 3.060290588823738744e+01 2.936158346615059713e+02 1.950000000000000067e-01
5.534333546156617700e+01 2.164753233813269162e+01 4.462914204114981658e+02 2.650000000000000133e-01
1.767111514394414939e+00 7.151519250445971920e+01 4.541676831541631714e+02 5.000000000000000278e-02
7.138282295165248570e+01 2.599687042486186783e+01 2.443897648204758752e+02 4.799999999999999822e-01
1.089060323679063913e+00 4.657708872989587690e+01 3.418726440228804790e+02 4.000000000000000083e-02
3.553604285206478153e+01 2.454649648756871727e+01 1.699046820211651152e+02 4.249999999999999889e-01
5.185213647420057015e+01 2.908974089384258832e+00 3.939709941559114554e+02 1.449999999999999900e-01
7.572280769706037518e+01 8.068411196839481647e+01 5.049387439717634152e+01 1.000000000000000000e+00
2.388795532912875785e+01 8.250457797412740035e+01 1.769463368962953496e+02 9.499999999999999556e-01
6.879980798794500174e+01 1.693241593160745140e+01 1.242865906237174727e+02 7.249999999999999778e-01
6.529885876485464280e+01 6.347932158007787251e+01 4.811713725874238321e+02 1.950000000000000067e-01
4.347377657372428672e+01 1.186275820634932643e+01 1.863068031171649181e+02 3.850000000000000089e-01
7.480375784875482736e+01 1.624169819603790188e+01 2.845244795411136920e+02 4.299999999999999933e-01
3.205832023799065666e+01 3.881984355144254550e+00 1.218023642605990062e+02 2.700000000000000178e-01
9.602869940404445970e-02 9.978915985933105048e+01 2.677949453552463410e+02 1.499999999999999944e-01
9.266324161795537862e+01 9.607199575659196000e+01 3.995470321086052650e+02 5.849999999999999645e-01
8.957337410996522920e+01 7.783887686155298979e+01 1.950966676947263636e+02 9.699999999999999734e-01
8.695603099405703063e+01 7.371844277639681309e+01 4.112040314028815260e+02 4.000000000000000222e-01
8.686546091035305039e+01 7.040412179789801428e+01 4.831446381457653843e+02 3.350000000000000200e-01
6.661499333579541826e+00 1.719028250913881095e+01 3.075363194842772145e+02 1.499999999999999944e-02
3.769660502362071952e+00 4.713250177427428156e+01 5.859312165277117401e+01 1.000000000000000000e+00
1.342030075905290687e+01 2.248431615855655252e+01 4.934301142546419783e+02 2.999999999999999889e-02
8.695409926022648506e+01 3.870321521950137367e+01 9.368297648567323677e+01 9.899999999999999911e-01
4.106388736030292108e+01 8.601305511828853412e+01 4.792131365611979277e+02 2.349999999999999867e-01
3.367903271743939797e+01 1.619301069580529884e+00 3.778028895119444996e+02 1.049999999999999961e-01
2.558097445165583395e+01 5.580013869590550968e+01 4.223510692750153339e+02 1.449999999999999900e-01
9.184499571638866655e+01 3.974956281663825308e+01 8.373996822679276875e+01 9.949999999999999956e-01
5.272211436050112354e+01 5.122228698288494542e+01 2.562646227556865597e+01 1.000000000000000000e+00
6.686780882297529160e+01 5.699012957668685431e-01 3.208462694865565936e+02 1.400000000000000133e-01
5.227681889695723072e+01 8.436041181202548955e+01 1.112743419872362551e+02 1.000000000000000000e+00
8.572877085788562113e+01 7.996854425917327092e+01 2.710235934838543699e+02 8.449999999999999734e-01
1.013126582269605080e+01 8.975738175098166494e+01 2.858125465894936497e+02 2.949999999999999845e-01
5.042138851009737266e+01 5.307928002864718309e+01 2.797015628166940360e+02 4.699999999999999734e-01
6.650399232630445567e+01 1.970698592991659837e+01 4.477207119502341470e+02 1.900000000000000022e-01
4.690857993485768418e+01 5.204216826449439282e+01 5.954763842691215814e+01 1.000000000000000000e+00
4.729744535693078689e+01 3.842384303074845064e+01 7.718809104408308031e+00 1.000000000000000000e+00
5.237461818180992879e+01 4.068944383857225944e+01 4.106336315230377068e+02 2.800000000000000266e-01
2.624787795140098012e+01 4.743169898977214416e+00 3.658312205581070771e+02 5.500000000000000028e-02
5.020429294419492550e+01 6.481094213200870513e+01 4.838667457120531026e+02 1.650000000000000078e-01
9.384444055079640634e+00 5.102816840179684732e+01 4.278547601745470956e+02 1.000000000000000056e-01
4.414378648936592242e+01 9.972897740286855139e+01 3.563292714886532622e+02 5.000000000000000000e-01
6.402288917491691222e+01 7.327518389658311548e+01 3.219003891954717460e+02 5.550000000000000488e-01
6.083592704496103920e+01 9.839777601172802690e+01 6.610043135418629845e+01 1.000000000000000000e+00
3.751141914497032559e+01 7.111679491444974133e+00 1.161205149509441981e+02 3.950000000000000178e-01
5.507978168268365948e+01 5.850171237987673578e+01 1.486945341368169125e+02 9.300000000000000488e-01
5.060067548913018953e+01 3.480297160879430862e+01 3.680977946957789300e+02 2.449999999999999956e-01
1.667228760266299048e+01 4.884988904949908317e+01 3.676799596545845361e+01 1.000000000000000000e+00
8.514008313305079412e+01 6.367780724736200426e+01 1.434967784585351183e+02 9.699999999999999734e-01
3.627760136634565669e+01 8.027659119178511560e+01 1.054640824520282649e+01 1.000000000000000000e+00
9.769619123786213777e+00 4.287601504679033582e+01 3.456531588372286024e+01 1.000000000000000000e+00
9.285069655467333405e+01 7.622159050574263972e+01 1.669905773624515177e+02 9.799999999999999822e-01
2.810153468621263073e+01 1.936425730312311089e+01 2.245526620520764709e+02 1.549999999999999989e-01
8.606436152600332434e+01 1.364079782148223785e+00 4.265078442444234952e+02 1.499999999999999944e-01
3.671718497711825790e+01 4.060818522033601141e+01 4.718768107523437152e+02 1.049999999999999961e-01
3.794928832513841854e+01 7.533589738202924480e+01 3.692705858936834602e+02 3.499999999999999778e-01
8.562991936720783315e+01 6.297030217290265597e+01 4.256940680223535765e+02 3.900000000000000133e-01
3.115739156857218006e+01 8.560536358039254878e+01 2.940858852189001595e+02 4.400000000000000022e-01
6.234539044271799924e+01 8.691791031612670793e+01 9.552201740936527585e+01 1.000000000000000000e+00
3.318374598619249127e+01 2.769564198173365810e+01 4.655140252826600999e+02 1.000000000000000056e-01
7.719357952083655050e+01 2.479018965809895292e+01 1.189789609564530792e+02 8.850000000000000089e-01
4.495992079441616340e+01 1.420988381680288626e+01 3.623311403437999729e+02 2.049999999999999878e-01
9.138039396374470869e+01 9.129595000979419694e+01 7.919335226290087348e+01 1.000000000000000000e+00
4.100593188275466616e+01 7.608541271549333374e+01 4.633987303877631803e+00 1.000000000000000000e+00
1.928462067904021637e+00 8.392125907888768666e+01 1.929215825717972166e+02 8.050000000000000488e-01
8.082658631385854164e+00 4.403072458138615275e+01 1.314652082742884431e+02 4.699999999999999734e-01
1.137642252920849728e+01 1.358592078242922696e+01 4.568359244401090109e+02 2.500000000000000139e-02
9.122934763430721716e+01 2.658683969240279055e+01 3.944188046942779806e+02 2.700000000000000178e-01
1.205447029990089902e+01 7.346298459444227547e+01 2.310067810625118341e+02 5.749999999999999556e-01
2.889731632603843536e+01 3.391029992073218580e+01 1.901166154419099144e+02 3.200000000000000067e-01
9.895604564458591312e+01 4.442155031912310648e+01 4.334965554713083407e+02 2.650000000000000133e-01
6.407296168628172950e+01 6.586437720370432203e+01 1.476688588565302780e+02 9.799999999999999822e-01
5.912943127513722175e+01 1.371460876873629786e+01 3.539736362415558801e+02 1.650000000000000078e-01
9.614034413162676174e+01 7.871104140784467518e+00 2.862365352810559784e+02 4.000000000000000222e-01
2.135898182986196048e+00 7.925279786992271625e+01 1.645690628247031100e+02 9.449999999999999512e-01
5.415284379784039004e+01 2.128521745127184772e+01 1.590879648417857197e+02 5.899999999999999689e-01
9.496141293264558669e+01 5.859969205668675585e+01 2.415086581368916541e+01 1.000000000000000000e+00
4.468280816057544769e+01 1.489866465797334172e+00 2.020704749142248602e+02 2.149999999999999967e-01
1.796873769289305756e+01 5.889459975810058268e+01 3.354694265023929347e+02 1.350000000000000089e-01
3.496993243349277236e+01 9.518831360005196984e+01 6.253084950551698284e+01 1.000000000000000000e+00
7.298833469104198457e+01 5.913551919918180744e+01 3.863035138784236437e+02 4.400000000000000022e-01
1.001470087062968162e+01 7.776325640809261586e+00 1.453208210927311939e+01 9.949999999999999956e-01
4.077733051216305427e+01 6.704501334909852517e+01 3.840008331480744914e+02 1.900000000000000022e-01
5.599654538672878346e+01 9.893595591499300212e+01 4.326231140846857670e+00 1.000000000000000000e+00
6.277502795025734628e+01 6.203123863429066631e+01 4.802781397743977436e+02 2.800000000000000266e-01
3.186964292785754083e+01 4.316824821425309011e+01 5.308442566517067007e+01 1.000000000000000000e+00
9.328654413714349403e+01 9.142799858096574894e+01 6.923660609323530934e+01 1.000000000000000000e+00
4.553729720082654353e+01 7.953630336078336427e+01 1.671786705820355223e+02 9.449999999999999512e-01
9.994339868625331746e+01 5.924849202772751511e+01 3.841402180955726635e+02 4.450000000000000067e-01
8.898067945814649704e+01 4.557674555362856239e+01 2.904323568188909803e+02 3.800000000000000044e-01
2.348328522638034599e+01 4.323682403911006844e+01 8.137402718638458055e+01 9.799999999999999822e-01
9.142485100625677319e+00 8.730519773402726003e+01 2.009146700317065779e+02 8.599999999999999867e-01
7.121264139020330219e+01 7.723427993245618950e+01 4.595121785508447374e+02 3.549999999999999822e-01
6.133100782804115170e+01 2.126344990121599210e+01 3.079825864292146207e+02 2.200000000000000011e-01
5.454590962136890653e+00 7.537616755141689850e+01 4.700829080863776426e+02 2.000000000000000111e-01
3.335536387182884255e+00 1.487286835783957883e+01 2.480856388829128605e+02 1.499999999999999944e-02
3.989983216413869371e+01 6.367687787344458172e+01 4.473716245059354719e+02 2.700000000000000178e-01
1.749035547979048033e+01 2.735419533939165149e+01 3.260931001146911967e+02 6.500000000000000222e-02
5.554090098651442986e+01 6.434797939458590577e+01 9.314225437455303336e+01 9.899999999999999911e-01
9.985243518848886879e+01 2.408788249102542522e-01 2.445346879392440940e+02 3.549999999999999822e-01
6.231310877349449839e+01 9.038289760285806551e+00 2.446497445989643893e+01 9.949999999999999956e-01
2.120764203119946956e+01 4.708883136278868875e+01 2.802132413027957227e+02 1.849999999999999978e-01
5.619855834033943154e+01 9.332782599877054963e+01 8.987835425773766929e+00 1.000000000000000000e+00
4.568997072724864239e+01 4.402097367727492383e+00 1.641605482946595771e+02 2.849999999999999756e-01
7.524677858138142028e+01 5.470095846424129604e+00 4.436241273074199398e+01 9.899999999999999911e-01
5.195308846239615974e+01 5.321200943096017966e+01 1.686713828756330713e+01 1.000000000000000000e+00
8.489446794855226130e+01 1.189645350759705877e+01 2.085477395603908803e+02 4.550000000000000155e-01
4.266562235724209273e+01 4.920615348844806647e+01 3.145385756494736711e+02 3.400000000000000244e-01
7.553164571616983380e+01 5.211931356581938957e+01 2.996089524402677853e+02 5.100000000000000089e-01
2.787870605209519681e+00 3.722885321492908162e+01 4.995660595130345314e+02 4.499999999999999833e-02
5.666625883798832319e+01 1.285838543929553168e+01 1.817353690201906602e+02 3.300000000000000155e-01
8.128803619726144802e+01 6.139487675808533851e+01 4.168766992524917896e+02 3.449999999999999734e-01
8.154211618991567434e+01 2.093593313951430446e+00 3.012824067083819273e+02 2.999999999999999889e-01
6.205530799566522404e+01 3.683384098697600706e+01 7.428287296330626077e+01 9.799999999999999822e-01
2.586215210241661566e+00 7.631895087125940336e+01 1.801713489962551193e+02 7.349999999999999867e-01
7.338949624605929500e+01 8.967161933515147609e+01 1.608039133610265026e+01 1.000000000000000000e+00
6.127031160130547249e+01 3.742794936144936457e+01 4.537951478306997046e+02 1.650000000000000078e-01
4.049908405455566651e+01 8.600061969448222499e+01 4.867832694104805569e+02 1.900000000000000022e-01
2.413996967500224855e+01 8.855782290834123671e+01 2.984013206708704047e+02 5.100000000000000089e-01
3.246069788781883858e+01 5.742187363639623499e+01 2.269547355729403080e+02 3.649999999999999911e-01
4.944528427446215346e+01 3.600839128454067861e+01 2.926929617096947140e+02 3.400000000000000244e-01
4.758020264168654023e+01 3.032511687380802812e+01 1.550341325185434016e+02 7.600000000000000089e-01
4.864854884234226517e+01 8.067816187633597735e+01 5.280741666840015114e+00 1.000000000000000000e+00
2.292380855801249595e+01 3.388894021392104605e+01 1.292100961029543669e+02 6.149999999999999911e-01
2.207037166023553709e+01 2.804676599059828845e+01 2.944420247561054111e+02 1.499999999999999944e-02
5.940804314574931055e+01 8.932433588963284876e+01 2.803283385341117082e+02 7.750000000000000222e-01
7.040250487545918645e+00 8.591045633849070384e+01 1.384833366969396025e+02 9.599999999999999645e-01
7.506686104494156098e+01 3.411632123317647824e+01 4.738698449240714581e+02 2.149999999999999967e-01
8.507149663179561117e+00 9.482960884930631096e+01 3.033899732078954230e+02 4.050000000000000266e-01
1.489774696889176653e+01 8.126534772485949532e+01 1.236597767447281626e+02 1.000000000000000000e+00
