#                      B                        I                        T                        M
7.571474551076946113e+01 2.987286725742747251e+01 1.662611353552119908e+01 1.000000000000000000e+00
7.951466125689123032e+01 2.560587822886297715e+01 1.755932759743271276e+01 1.000000000000000000e+00
6.680544406196153773e+01 4.925928343844299917e+01 7.502924326853009518e+01 1.000000000000000000e+00
6.053771572896303610e+01 5.040933002886075798e+01 3.900403952685483944e+01 1.000000000000000000e+00
7.335031834272045614e+01 2.207863812081802735e+01 1.653490859294004167e+01 1.000000000000000000e+00
1.031685322596359811e+00 4.607329403725130135e+01 8.658087914563542142e+01 9.549999999999999600e-01
1.339858844542774818e+00 3.923238404917412936e+00 6.032836432730537268e+01 1.250000000000000000e-01
3.600431775800612400e+01 2.616865050956300820e+01 8.780662410048350353e+01 8.549999999999999822e-01
1.614564550354684513e+01 8.807834717875412878e+01 9.045851812570195705e+01 1.000000000000000000e+00
9.046105510512192893e+01 2.555680317649616029e+01 8.958320100866883706e+01 9.699999999999999734e-01
5.090779501446098720e+01 8.265813643735808114e+01 6.941914636340250411e+01 1.000000000000000000e+00
6.963576575963725190e+01 4.289045163050958820e+01 9.504906699464387998e+01 9.699999999999999734e-01
9.626953946397836148e+01 5.394937811597867494e+01 3.731955121966520039e+01 1.000000000000000000e+00
4.487675518101885785e+01 4.050306742319922648e+01 7.188250732297404966e+01 9.949999999999999956e-01
7.760833528432412720e+01 6.956117667899368939e+01 7.496293157061306545e+01 1.000000000000000000e+00
8.743656004787129632e+01 4.234713058225124627e+01 6.369755549699684849e+01 9.949999999999999956e-01
6.758513511437359966e+01 2.675048848293330650e+01 7.736635273161186888e+01 9.649999999999999689e-01
3.387459316625195527e+01 5.386589737778946585e+01 7.309909617878955146e+01 1.000000000000000000e+00
7.181429218118780966e+01 1.652120414319794861e+01 6.041163749848963249e+01 9.749999999999999778e-01
3.659938580587821377e+01 5.223066739033358630e+01 4.368711222754789958e+01 1.000000000000000000e+00
6.841480393707317376e+01 2.772066710906213416e+01 3.613679576778930880e+01 1.000000000000000000e+00
2.455464827496189173e+01 6.777044055163941039e+01 4.644330756271239835e+01 1.000000000000000000e+00
1.428813926175695315e+01 4.338199669928125246e+01 7.903884151371764233e+01 9.799999999999999822e-01
8.851349689993740810e+01 7.752908868472187010e+01 5.371969757113417643e+01 1.000000000000000000e+00
6.887618387116545193e+01 9.247001899403521463e+01 2.122413446884759480e+01 1.000000000000000000e+00
3.649129947346937541e+01 7.090530093750888341e+01 1.223859519764019410e+00 1.000000000000000000e+00
2.224523339724562732e+01 9.574628988613187630e+01 8.272365959873755514e+01 1.000000000000000000e+00
5.373349780825165567e+00 7.629234303283575969e+01 7.701638067117892206e+01 9.949999999999999956e-01
2.065074561069818060e+01 8.954092048772595547e+01 1.090863536703001557e+01 1.000000000000000000e+00
5.273778756075906671e+01 3.867168076471073590e+01 6.065973498017100951e+01 1.000000000000000000e+00
8.741309749823074071e+01 8.909895664289476258e+01 3.698092147830836041e+01 1.000000000000000000e+00
7.334386627199972963e+01 9.565868716247629777e+01 1.554119140098919161e+01 1.000000000000000000e+00
8.260026022549013192e+01 6.386520967747646438e+01 9.151521291100445410e+01 1.000000000000000000e+00
4.662506556616605735e+00 7.916998051028804184e+01 8.086635491486795502e+01 1.000000000000000000e+00
5.666791310065470810e+01 1.256114373001099693e+01 9.837480422893970911e+01 6.949999999999999512e-01
8.545327917126778061e+01 5.970799407964166505e+01 5.745994986896805301e+01 1.000000000000000000e+00
4.500009388347336881e-02 7.646550771328749363e+01 2.091266967068364124e+00 2.000000000000000111e-01
1.341502733389805258e+01 8.666556516550734557e+01 2.181517643794120431e+01 1.000000000000000000e+00
3.968121546756508877e+01 6.936427582915337098e+01 4.935951986307625106e+01 1.000000000000000000e+00
1.870265948336808037e+00 2.546299154953591426e+01 3.302820161445656311e+01 9.949999999999999956e-01
6.226647574120151774e+01 7.743337980466350245e+01 9.249264108800352346e+01 1.000000000000000000e+00
5.669633071114771639e+01 1.943430299731775790e+01 5.172202963615135474e+01 9.899999999999999911e-01
9.030406612197126037e+00 9.102704797013899451e+00 9.883696093968165997e+01 3.500000000000000333e-02
2.710933887121026942e+01 1.001438507346374251e+01 4.862083611011660622e+01 8.249999999999999556e-01
2.860240309483430110e+01 1.255204663943652577e+01 6.653503215190853837e+01 7.800000000000000266e-01
1.483207564389769573e+01 4.077271058616292976e+01 6.211744651412929130e+01 9.899999999999999911e-01
3.644628276164993963e+01 2.676633909600360539e+01 2.830349422302548135e+01 1.000000000000000000e+00
8.373799098779355177e+01 7.895392276687894650e+01 8.194783857705714070e+01 1.000000000000000000e+00
4.086678926502045783e+00 4.436372454602393134e+01 3.451229622944389064e+01 1.000000000000000000e+00
1.743061922197752267e+01 7.120056753889608103e+01 6.917567407992153505e+01 1.000000000000000000e+00
3.159528947210901606e+01 3.075431698835112115e+01 2.271438121669046950e+01 1.000000000000000000e+00
6.532030534067575900e+01 8.302943837029634722e+01 2.347261781560987970e+00 1.000000000000000000e+00
5.064219205219195885e+01 8.687409156568193680e+01 5.875407631905294892e+01 1.000000000000000000e+00
6.254258194549715455e+01 6.968081877079018227e+01 5.221859507640069609e+01 1.000000000000000000e+00
9.930900281982913214e+01 8.476523457914726123e+01 2.649860307832460649e+01 1.000000000000000000e+00
5.319670752900081112e+01 6.260522658711010990e+00 3.268902793031803355e+01 9.849999999999999867e-01
1.460655237685955399e+01 2.768675035780978533e+01 9.539907828320275485e+01 8.050000000000000488e-01
4.180963874981949857e+01 2.700538567947020852e+01 9.963644339216598667e+01 8.050000000000000488e-01
1.913224217076276545e+00 7.075350673826545744e+01 8.416377991994158947e+01 1.000000000000000000e+00
3.810069741607590998e+01 3.216725044343029083e+01 2.285954923971895880e+01 1.000000000000000000e+00
8.875553377415683087e+01 1.908930507623990991e+01 1.113934910274066681e+01 1.000000000000000000e+00
1.153304270159551947e+00 5.088407475565958293e+01 3.818588055257117020e+01 1.000000000000000000e+00
2.677248584650386931e+01 6.780998547309513924e+01 6.748601976595944052e+01 1.000000000000000000e+00
9.369515557259758509e+01 1.557184940025905462e+00 3.275680473926641412e+01 9.949999999999999956e-01
2.882562100279301376e+00 4.072534800325241378e+01 1.373244120451616368e+01 1.000000000000000000e+00
3.157627621790142314e+01 2.105116589836541152e+00 1.758329470679456108e-01 1.000000000000000000e+00
4.137303622450135521e+01 8.655542928310924822e+01 5.264430609102890202e+01 1.000000000000000000e+00
9.048839224549246296e+01 3.539938679713246472e+01 7.628846475836579089e+01 9.949999999999999956e-01
8.722495891853232308e+01 8.300385571311014132e+01 6.392460223141230813e+01 1.000000000000000000e+00
6.207365434138925053e+01 1.896682308250100846e+01 5.344059103572485014e+01 9.749999999999999778e-01
8.826892370713963487e+01 9.910708990556742037e+00 8.167592273922490165e+01 9.449999999999999512e-01
6.237781789526835041e+01 2.918995909043374581e+00 7.800327886059307048e+01 7.399999999999999911e-01
8.681022354537884667e+01 6.547250449360191737e+01 9.423256685908438612e+01 1.000000000000000000e+00
9.865414726739356865e+01 7.298495801272628114e+01 1.883781574597594499e+01 1.000000000000000000e+00
5.648038211913245732e+01 5.713069673662089798e+01 6.685517042086146944e+01 1.000000000000000000e+00
8.940767686039437478e+01 3.209078887157686211e+01 3.626380714644732706e+01 1.000000000000000000e+00
9.677160081735331687e+01 6.213039339326309118e+01 7.840463611224427609e+01 1.000000000000000000e+00
4.040302168534635285e+01 3.285829117252269782e+01 6.976568516585665236e+01 9.599999999999999645e-01
2.224912944967618955e+01 1.790781115080906716e+01 9.716611942407223523e+01 5.400000000000000355e-01
2.393255716055313087e+01 3.077698929306431808e+01 2.293330835927868350e+01 1.000000000000000000e+00
9.576663661458704269e+01 3.903903893354186749e+01 4.782513224566997678e+01 1.000000000000000000e+00
7.749048756690370965e+00 6.502124986907233506e+00 3.532768417091935476e+01 5.400000000000000355e-01
6.902090762057414963e+01 8.864441435562038407e+01 9.989972816529325428e+01 1.000000000000000000e+00
8.257099748458396959e+01 3.674202250063599706e+01 5.628063567953972779e+00 1.000000000000000000e+00
5.969367287826030832e+01 5.894848747430700797e+01 6.274073066679206789e+01 1.000000000000000000e+00
9.727398012153588525e+01 8.773232499036107868e+01 9.000950458489145944e+01 1.000000000000000000e+00
7.283649058619516836e-01 6.461267314290041952e+01 4.439307735491019002e+01 1.000000000000000000e+00
2.529065464518672002e+01 9.141456556832750380e+00 1.171265256749265404e+01 1.000000000000000000e+00
6.297670837507234154e+01 5.575081319744814579e+01 7.873017149969314232e+01 9.949999999999999956e-01
8.959056249966027963e+01 9.291094509891692610e+00 2.323878141179645240e+01 1.000000000000000000e+00
5.988607181894612097e+01 2.959164852051837613e+01 9.736192963319368232e+01 9.200000000000000400e-01
3.437139519081196681e+01 9.664037530092851114e+01 7.616925776530028713e+01 1.000000000000000000e+00
3.237117370630436142e+01 4.525057745011144306e+01 8.645669274879014665e+01 9.949999999999999956e-01
7.255773918550411850e+01 3.437883738892794838e+01 4.082871788398091439e+01 1.000000000000000000e+00
6.611862700267860760e+01 2.967420751967298997e+01 3.210709155029772432e+01 1.000000000000000000e+00
9.087516019572943549e+01 8.572791215436103585e+01 7.593309388807520577e+01 1.000000000000000000e+00
2.537717283605941532e+01 8.870926556316149458e+00 9.682108293070992033e+01 3.900000000000000133e-01
8.510251530587453317e+00 6.657592451294638636e+01 7.507018038459560216e+01 1.000000000000000000e+00
5.864023433381952799e+01 6.035735215487883210e+01 9.377518914144667406e+01 1.000000000000000000e+00
8.143902745758020956e+01 9.947681386479627008e+01 1.574841947718525148e+01 1.000000000000000000e+00
4.581095852180639838e+01 7.512957240401851777e+01 3.593512534578796647e+01 1.000000000000000000e+00
7.762104818695289055e+01 1.713178016718079277e+01 9.503252667372834139e+00 1.000000000000000000e+00
5.108634658631083880e+01 7.865234699538278562e+01 1.901110991511740167e+01 1.000000000000000000e+00
2.672542370811103751e+01 1.223715405075482465e+01 6.742980361842845127e+01 6.400000000000000133e-01
5.869173431162819554e+01 3.351445781020440506e+01 4.183160751188519555e+01 1.000000000000000000e+00
9.617248712284975909e+01 2.872309977234598932e+01 5.703032104785569345e+01 1.000000000000000000e+00
9.934497393719937008e+01 8.114952887058134934e+01 4.973816485567931522e+01 1.000000000000000000e+00
2.029919498364709796e+01 3.238586283788168885e+01 9.830198599486479338e+01 8.249999999999999556e-01
1.044692501956508579e+01 1.422990794710082696e+01 5.453798738984815486e+01 6.500000000000000222e-01
7.305684360564036695e+01 9.753102568864936472e+01 8.362390022192141714e+01 1.000000000000000000e+00
7.905734772439578251e+01 9.494316087257372772e+01 1.279569360341315587e+01 1.000000000000000000e+00
9.834064752741311111e+01 3.217394044970234290e-01 2.934364678041120555e+01 9.899999999999999911e-01
9.829886762140627354e+01 8.047839943359031167e+01 3.369405619985971612e+01 1.000000000000000000e+00
9.186051073607899298e+01 5.051707973289206421e+01 9.937025170018036135e+01 9.899999999999999911e-01
1.638428089623667461e+01 4.012118837793008197e+01 2.159933501800401245e+01 1.000000000000000000e+00
8.390597491527125840e+01 3.065741316788125914e+01 8.698670593845831434e+01 9.899999999999999911e-01
6.264628462477579518e+01 7.076599612227634850e+01 6.887257483599165653e+01 1.000000000000000000e+00
7.041194190055713875e+01 4.947766503519023473e+01 8.142713969505513205e+01 1.000000000000000000e+00
9.476291289162767839e+01 2.408982575990825126e+01 8.391973848184485973e+01 9.899999999999999911e-01
1.212182656534322689e+01 5.089962655189217600e+01 8.980222751856882724e+01 9.799999999999999822e-01
6.985115808450325403e+01 4.615234385714386178e+01 3.880036683135656972e+00 1.000000000000000000e+00
7.449864474189885755e+01 5.306215340567410976e+01 4.456653961272886022e+01 1.000000000000000000e+00
7.437429242626629389e+01 4.105477884130740307e+01 3.804595025592145419e+01 1.000000000000000000e+00
6.621225556125807543e+00 3.322613586017335763e+01 2.602022579501188204e+01 1.000000000000000000e+00
6.619786699437301536e+01 8.757360771168590929e+01 2.841110672182367125e+00 1.000000000000000000e+00
9.585257961242072611e+01 2.160871843396668623e+01 2.573343254332162644e+01 1.000000000000000000e+00
5.253214307842934971e+01 8.147213193481015026e+01 5.906154995623907666e+01 1.000000000000000000e+00
4.091582673985622876e+01 8.962752712018769330e+01 2.760646246313594077e+01 1.000000000000000000e+00
8.776888310971861529e+01 9.429612934064877550e+01 8.397866434013567982e+01 1.000000000000000000e+00
6.653198031417099401e+01 6.902418161425813992e+01 5.685026402793471334e+01 1.000000000000000000e+00
9.679438695716451946e+01 7.428927387838356822e+01 3.548923716046346044e+00 1.000000000000000000e+00
2.634975813374413178e+01 3.932057945078084771e+01 1.792642638274202227e-01 1.000000000000000000e+00
4.622161337044155260e+01 6.834117691235154268e+01 8.560997193431245478e+01 1.000000000000000000e+00
3.364609458819889198e+01 7.485819567994697366e+01 5.586876752684696612e+01 1.000000000000000000e+00
4.830395017304582694e+01 7.309321179635544752e+01 1.427268123538259204e+01 1.000000000000000000e+00
9.770629657579624450e+01 6.534794230070815502e+01 8.276333282381813206e+01 1.000000000000000000e+00
3.710145290016395592e+01 3.891982048540527472e+01 5.324325379419910576e+01 9.949999999999999956e-01
3.008411917742512287e+01 8.702722097082491359e+01 5.647069841735549289e+01 1.000000000000000000e+00
5.560549001875600794e+01 5.715859975490896971e+01 3.804913789889731390e+01 1.000000000000000000e+00
9.835831918397789764e+01 4.042876513256032922e-01 8.656972770057707578e+01 8.100000000000000533e-01
1.227437903894666249e+01 6.581238587701794529e+01 5.743414871353594009e+01 1.000000000000000000e+00
5.856543052330545152e+01 6.786146869045319363e+01 3.032183963709942986e+01 1.000000000000000000e+00
6.275201912935642667e+00 9.986491877603339162e+01 7.836123137902075086e+01 1.000000000000000000e+00
7.550042715106856406e+01 6.147963812327045474e+01 1.787645440828043775e+00 1.000000000000000000e+00
4.406143706513071834e+01 3.285541158676311113e+01 4.753653792834584380e+01 1.000000000000000000e+00
7.305135267258586396e+01 4.462090635154235230e+01 4.183871097285837237e+01 1.000000000000000000e+00
3.879979563905123996e+01 9.586901263599303036e+01 3.138551009502388922e+01 1.000000000000000000e+00
6.885087218218949090e+01 4.765420118695824669e+01 8.545684709224494213e+01 9.949999999999999956e-01
1.077690809232173308e+01 2.382305591026448610e+01 8.902892804994922926e+01 5.749999999999999556e-01
1.372876799718909524e+00 6.591488928718000295e+01 3.502821595078562211e+01 1.000000000000000000e+00
9.311538268908742566e+01 4.001545098983082482e+01 2.971929619164046699e+01 1.000000000000000000e+00
4.377478555361042822e+01 4.610093297956051828e+01 3.473612789444379700e+01 1.000000000000000000e+00
3.907811637802343085e+01 3.179571625749028385e+01 9.028184519671589214e+01 9.449999999999999512e-01
1.442599750370601441e+01 2.432275876009641991e+01 2.479697477390196525e+01 1.000000000000000000e+00
8.423274736299663346e+01 1.227245553704925385e+01 7.166855696846104706e+01 9.300000000000000488e-01
5.288994807644711216e+01 1.286342994394000527e+01 4.077957849380236155e+01 9.899999999999999911e-01
2.064768397710589909e+01 6.072974426784519864e+01 3.382627631671867618e+01 1.000000000000000000e+00
3.501909653844118964e+01 1.798893038217408957e+01 5.573588664388609004e+01 9.250000000000000444e-01
2.156833634798512378e+01 5.811898858179820593e+01 1.281423922270735716e+01 1.000000000000000000e+00
8.817574138083529078e+01 4.912067971947643485e+01 5.737782378188656196e+01 1.000000000000000000e+00
4.552904403493336360e+01 9.704788248821532193e+01 3.924421903823856894e+01 1.000000000000000000e+00
2.904221609303733942e+01 7.216677299718483596e+00 3.872895705197634442e+01 9.000000000000000222e-01
6.437963724876982496e+01 5.883409460235750998e+01 9.679247783351146950e+01 9.949999999999999956e-01
9.746470537468809425e+00 8.487102381332766754e+01 8.098559259761249507e+01 1.000000000000000000e+00
7.841682284220627253e+01 6.070604872391298557e+01 8.210583376987500515e+01 1.000000000000000000e+00
2.523207743138061687e+01 7.926869636531861829e+01 9.838221764384697110e+01 1.000000000000000000e+00
4.166896556803397544e+01 2.192190505495771902e+01 5.474117242016868090e+01 9.749999999999999778e-01
4.046498265334934530e+01 4.918628079542073550e+01 9.232517085311542360e+00 1.000000000000000000e+00
2.550140751619740342e+01 7.275950340823023055e+01 3.889854168787721989e+01 1.000000000000000000e+00
6.060231929980594145e+01 5.079795492975188864e+01 8.679199786353773050e+01 1.000000000000000000e+00
8.329474453453568117e+01 1.144188235023678146e+01 9.064657552619929959e+01 9.100000000000000311e-01
1.984455361486465108e+01 4.262018963767440738e+01 1.083090263248034546e+01 1.000000000000000000e+00
7.859129679032882621e+01 6.040776473573416894e+01 5.902770878662948917e+00 1.000000000000000000e+00
3.664817864484110288e+01 5.281059524398297356e+01 8.742871870814241220e+01 9.849999999999999867e-01
1.720508803445352441e+01 9.269032631119844723e+01 6.722881964404467681e+01 1.000000000000000000e+00
3.297188220709651318e+01 1.706619306322654950e+01 7.865979897529022935e+01 8.299999999999999600e-01
6.883820582824563417e+01 3.116758402586863497e+01 3.751163722879079643e+01 1.000000000000000000e+00
3.014948801668714395e+01 3.082335035626229569e+01 8.357269928275030679e+00 1.000000000000000000e+00
8.207002506504366579e+01 1.919444135672181062e+01 1.238724700709875037e+01 1.000000000000000000e+00
1.494285898567075321e+01 4.976560613302197567e+01 5.018519644970055538e+01 1.000000000000000000e+00
5.612100565451814305e+01 6.889707478466678481e+01 7.136538042612980348e+01 1.000000000000000000e+00
1.318099943724280365e+01 5.397742740779004578e+01 6.519417037967664896e+01 1.000000000000000000e+00
3.139909700358380462e+01 3.420549014451773928e+01 6.073084122398203277e+01 9.849999999999999867e-01
3.337321066616833320e+01 6.704898085854266299e+01 8.759669038005277741e+01 1.000000000000000000e+00
3.131007866745683543e+01 1.374808572952304075e-01 1.470535678207174612e+01 9.699999999999999734e-01
2.520045757419251231e+01 8.485273642464045452e+01 6.574808749073426384e+00 1.000000000000000000e+00
3.255688054169810641e+01 7.483314547377244708e+01 2.236848310243999549e-01 1.000000000000000000e+00
9.853206802316033475e+01 6.641296005442990236e+01 8.895601918254817519e+01 1.000000000000000000e+00
3.404471813875902342e+01 2.247102231810785611e+00 7.744941837079252878e+01 5.100000000000000089e-01
2.722485228470858942e+01 4.417258032370396847e+01 2.875499406851133699e+00 1.000000000000000000e+00
8.148784147548877854e+01 4.599564182410406232e+01 9.816446133880430125e+01 1.000000000000000000e+00
7.244094260963848342e+01 9.755397765741571448e+01 4.061216781292023370e+01 1.000000000000000000e+00
3.300880983374241850e+01 2.776557357462843356e+01 6.144981954592378770e+01 9.649999999999999689e-01
7.174701327853523480e+01 4.629440395329469027e+01 2.426847670294908710e+01 1.000000000000000000e+00
1.855453596921282156e+01 5.872201531856767787e+01 7.033705380169578802e+00 1.000000000000000000e+00
2.396331147987453392e+01 3.933863281054400574e+01 4.498365996045331627e+01 1.000000000000000000e+00
6.486676132019510987e+01 6.568792524150845225e+01 6.843028480241838452e+01 1.000000000000000000e+00
6.001204192603765364e+00 5.792653298012259455e+01 3.675159286164753070e+01 1.000000000000000000e+00
8.286130016450161406e+01 9.623156631085100798e+01 6.121324808888687130e+01 1.000000000000000000e+00
6.554121653329129060e+01 4.117241895820137643e+01 4.044587634850044111e+01 1.000000000000000000e+00
4.033471604861266258e+01 6.121445850758063756e+01 4.127881610820316638e+01 1.000000000000000000e+00
6.358042168696452734e+01 2.592521735631211754e+01 6.304192498591429938e+01 9.849999999999999867e-01
5.590396850496757963e+01 6.045108511424837161e+01 5.745037375581441097e+01 1.000000000000000000e+00
2.724845584640897300e+01 1.129056280949806990e+01 9.591432893238136614e+01 3.599999999999999867e-01
4.815330699621993915e+01 4.978204915190039515e+01 1.177729882525164840e+01 1.000000000000000000e+00
2.404170745782482754e+01 4.098124787997636531e+01 8.219647418335577527e+01 9.899999999999999911e-01
5.237616747020035035e+01 1.280169108134344924e+01 6.977886418924168765e+01 9.050000000000000266e-01
7.950808145498237423e+01 7.258478306877803732e+01 2.141735456766960510e+01 1.000000000000000000e+00
9.826999624927022126e+01 5.456412115064106416e+01 8.077076127262550642e+01 1.000000000000000000e+00
8.865444800926529467e+01 9.723473610643621612e+01 3.403993923678410738e+01 1.000000000000000000e+00
6.650475151998098511e+01 8.500063463168224587e+01 8.293127433409193827e+01 1.000000000000000000e+00
3.703626510432328445e+01 9.062272208401709861e+01 4.762430744297753904e+01 1.000000000000000000e+00
1.179438298211913150e+01 3.481575052796536340e+01 2.320853681902704579e+01 1.000000000000000000e+00
5.713386835000910935e+01 7.278142311182996593e+01 2.347847795338476828e+01 1.000000000000000000e+00
8.441695387899230241e+00 7.191233769128905351e+01 1.982622406575377738e+01 1.000000000000000000e+00
7.992961744852486561e+01 1.224279279171668122e+01 6.470064386438775728e+01 9.649999999999999689e-01
7.088737378405232903e+01 6.923144326289707351e+01 7.723709991886917692e+01 1.000000000000000000e+00
8.156942253931697451e+01 8.546343542537036342e+01 3.536597796221080614e+01 1.000000000000000000e+00
3.306821571471243715e+01 6.684064227491788301e+00 1.987044797663821782e+01 1.000000000000000000e+00
2.306225715846204594e+01 3.833604186330958896e+00 2.117815241907436530e+01 9.000000000000000222e-01
6.918719728305116234e+01 7.422066104439470280e+01 4.205954554124837586e+01 1.000000000000000000e+00
9.152851837122794620e+01 8.079940655030149799e+01 4.119085996740432165e+01 1.000000000000000000e+00
5.366031189384998612e+01 3.737072881141116909e+00 4.151163373338545881e+01 9.250000000000000444e-01
4.784400583608168489e+01 6.615858208754592340e+01 6.091943673965933925e+01 1.000000000000000000e+00
9.703390464971113261e+01 7.562605651092572145e+01 3.380088370628851635e+01 1.000000000000000000e+00
6.083569777244206733e+01 1.407011611995841349e+00 9.702065842462978651e+01 6.400000000000000133e-01
2.756187325269351618e+00 8.869649576230355592e+01 4.103704777989322139e+01 1.000000000000000000e+00
5.192113776887023135e+01 4.115125549751905965e+01 3.598055554864760097e+01 1.000000000000000000e+00
6.038838427958344823e+01 6.337226272128161497e+01 4.787820361031165817e+00 1.000000000000000000e+00
2.279039745443704135e+01 2.734064989343886509e+01 3.039467321399548894e+01 1.000000000000000000e+00
5.754530087511694347e+01 2.015769729426708068e+01 9.679397563715743047e+01 8.800000000000000044e-01
2.547749907870041852e+00 4.720424682547882611e+01 4.974121531964035370e+01 1.000000000000000000e+00
6.225868706568748223e+01 5.554572265932245045e+01 7.335407145304529308e+00 1.000000000000000000e+00
2.709692157662519207e+01 9.613841673246001562e+01 2.476039722659899667e+01 1.000000000000000000e+00
8.458450855740750285e+01 7.203468302455021899e+01 8.006012047890484951e+01 1.000000000000000000e+00
5.208893720926624837e+00 9.634075434832404028e+01 4.168371496197524095e+01 1.000000000000000000e+00
3.460295305471235849e+01 6.707578962662793742e+01 1.099835491399306875e+01 1.000000000000000000e+00
9.018434122661867036e+01 7.057123245943898837e+01 4.655915792696521294e+01 1.000000000000000000e+00
2.546231614372102570e+01 1.873710259634127340e+01 5.911696707729193889e+01 8.950000000000000178e-01
6.563698679903318123e+01 9.759857135003603901e+01 3.815899798415571809e+01 1.000000000000000000e+00
6.627360111535963938e+01 8.937572599765164227e+01 8.410005247495588776e+01 1.000000000000000000e+00
7.301485599459692821e+01 6.727927062005826997e+01 8.155194989105318371e+01 1.000000000000000000e+00
1.578016790769500233e+01 7.014276835872942684e+01 3.430593948973921670e+01 1.000000000000000000e+00
4.552942281098881949e+01 9.729936424194505662e+01 7.017481407184448017e+00 1.000000000000000000e+00
4.485977882435111752e+01 9.476436960186985914e+01 4.603089133714681935e+01 1.000000000000000000e+00
1.569605789035198029e+01 7.110546879834724621e+01 9.286115504958810618e+01 1.000000000000000000e+00
9.216393894511483609e+00 7.179443802166625233e+01 2.074134994663083376e+01 1.000000000000000000e+00
7.538849950762785568e+01 3.858037234540224603e+01 8.210860368662224573e+01 9.899999999999999911e-01
5.567729399575663507e+01 7.425767269703379725e+01 5.180475948411384479e+00 1.000000000000000000e+00
9.131009206542080392e+01 1.021218559517586755e+01 8.736011564376401850e+01 9.050000000000000266e-01
3.941397382280514705e+01 4.517496819977090183e+01 7.871607933832716242e+01 9.949999999999999956e-01
2.867518610385744182e+00 4.814600443582985889e+01 4.724942752415743996e+01 1.000000000000000000e+00
9.609715732196593763e+01 9.326721670914025708e+00 6.189938976504139845e+01 9.749999999999999778e-01
5.611126411761798494e+01 4.070891143609068052e+01 2.183206302946521760e+01 1.000000000000000000e+00
7.497417743196456286e+01 7.830257176306331246e+01 7.039282283999703793e+01 1.000000000000000000e+00
