#                      B                        I                        T                        M
2.785233925308432390e-01 4.271621328245785776e+00 7.914385470836640479e+01 1.000000000000000021e-02
3.597664864286775810e+01 9.075940131318846227e+01 9.936668001675661799e+01 1.000000000000000000e+00
9.236779197320613832e+01 3.860923046843378614e+01 2.370302978978943997e+02 8.449999999999999734e-01
3.593895891623188277e+01 1.544992253947951610e+01 2.380740879065485842e+02 1.700000000000000122e-01
8.886201573311532798e+01 8.284480811551722468e+01 4.114834294529409817e+02 7.600000000000000089e-01
7.559698745426700839e+01 2.590895538767082940e+01 4.395339559619839065e+01 1.000000000000000000e+00
8.517905517353212019e+01 9.579712088654112279e+01 2.282677949081607380e+02 9.949999999999999956e-01
2.554307606880519188e+01 7.858461271189622721e+01 6.885617502532983281e+01 1.000000000000000000e+00
4.967894294016106471e+01 4.088523029088692340e+01 4.454871964484626119e+02 1.100000000000000006e-01
2.568022385891744364e+01 6.218197971554290859e+01 1.551022116016304153e+02 1.000000000000000000e+00
3.511092916522486007e+01 3.330343199741665217e+01 1.645734440656930246e+02 8.199999999999999512e-01
9.166477845087001697e+00 3.064367400183039081e+01 3.241543462114628369e+02 1.499999999999999944e-01
7.548981112443719610e+01 6.235054150069458956e-01 4.925713986136655080e+02 2.250000000000000056e-01
9.299397190010296299e+00 5.749600233346920675e+01 2.770301470296266189e+02 4.249999999999999889e-01
1.935435819571509342e+00 9.511470613815103547e+01 2.320473320260115884e+02 9.749999999999999778e-01
7.671862629974785364e+01 6.643482983052301449e+01 2.838888948374426491e+01 1.000000000000000000e+00
6.392482577259789167e+01 1.772536266732548427e+01 1.093849694913768644e+02 8.850000000000000089e-01
7.308061421487296627e+01 6.844084444778583531e+01 2.953790111931324418e+02 8.649999999999999911e-01
5.318823490857781167e+01 8.796347301698068577e+01 1.638956485468172559e+02 9.949999999999999956e-01
7.797158327259083421e+00 5.567149189340545945e+01 4.843477817029979633e+02 4.000000000000000083e-02
8.338291632479092641e+01 7.106366315072423845e+01 2.347235186560952798e+02 9.799999999999999822e-01
1.233185478671931889e+01 1.365053768498182762e+01 3.355024815269681540e+02 8.999999999999999667e-02
3.440907155221351843e+01 3.832171495371431291e+01 4.842899242597150078e+01 1.000000000000000000e+00
4.698815574474725310e+01 5.807386395766304332e+01 2.660866842927599691e+02 6.700000000000000400e-01
5.552919177560250574e+01 9.032764970186447329e+01 2.133606303715136505e+02 9.949999999999999956e-01
9.663790595799497396e-01 1.969274100815157169e+01 6.539049803415593942e+01 9.200000000000000400e-01
9.153195248761851133e+01 8.944919111040637461e+01 2.585544132682589975e+02 9.799999999999999822e-01
2.597865124835598749e+01 5.062093004855972822e+01 1.484903781144182631e+02 9.499999999999999556e-01
1.139411367111428319e+01 1.937813178489778920e+01 2.462485190247764706e+02 5.000000000000000104e-03
8.868686744464072547e+01 5.365265517292316844e+01 1.814364166548784851e+01 1.000000000000000000e+00
9.084006361969107957e+01 5.577851404474457553e+01 1.903384260838320756e+02 9.699999999999999734e-01
5.873476499388011973e+01 6.678492438249381280e+01 2.182354341202575938e+02 9.749999999999999778e-01
4.150596849526835541e+01 6.571938496997663037e+01 1.995074757889417469e+02 9.849999999999999867e-01
5.564258332640957860e+01 3.503007668967087795e+01 1.410672253041862518e+02 9.499999999999999556e-01
9.988311429558062571e+01 3.321104888393779220e+01 2.162020131612790124e+02 8.249999999999999556e-01
9.348700112309316523e+01 6.655895003629876783e+01 1.883793064044219818e+02 9.849999999999999867e-01
1.276229259305588926e+01 4.003673960486123917e+01 7.941733204056856721e+01 1.000000000000000000e+00
4.732716376643965361e+01 2.833986197151091346e+01 2.187445031396977697e+02 3.800000000000000044e-01
7.819510836602977122e+01 4.363033650830396937e+01 4.691208341481169555e+02 3.800000000000000044e-01
3.674949156266050920e+01 4.610801703279012997e+01 2.312548904441732702e+02 7.399999999999999911e-01
7.374487999551556072e+01 6.336503528153195930e+01 3.479414070111637329e+02 7.199999999999999734e-01
6.256251371067453704e+01 5.702518777784305826e+01 4.516577410337833953e+02 2.849999999999999756e-01
3.812095347986799965e+01 6.902266328452006405e+01 7.069129895479545667e+01 1.000000000000000000e+00
6.037232808337043366e+01 1.863899023806770572e+01 1.077700594398588692e+02 8.800000000000000044e-01
8.003062363168189108e+01 1.465833084428847144e+01 3.218178489437194685e+02 4.199999999999999845e-01
1.687822476417366602e+01 6.370887697533309790e+01 1.710420206144074768e+02 9.799999999999999822e-01
1.476327879328692916e+01 4.929321188991425373e+01 3.918728081015643738e+01 1.000000000000000000e+00
6.818325789861157205e+01 5.747196500570508704e+01 4.472243525843694556e+02 4.799999999999999822e-01
7.918600035780509927e+01 8.128346253692447476e+01 4.267557722358008050e+02 8.100000000000000533e-01
8.644349172213077281e+01 2.832166789235887450e+01 4.355310842647115805e+02 2.500000000000000000e-01
5.433255779070930203e+01 7.909294067617308599e+01 2.221796019692851587e+01 1.000000000000000000e+00
8.365286740434909518e+01 8.523405043584133978e+01 2.938652295388352513e+02 9.549999999999999600e-01
5.747834276071021264e+01 2.729775240930628399e+01 3.739722817758469091e+02 1.799999999999999933e-01
7.493780203288773123e+01 2.039598423671306193e+01 3.549888406974673671e+02 2.849999999999999756e-01
5.778943800559994770e+01 2.368858757275883420e+01 4.333737968824000291e+02 9.500000000000000111e-02
8.132896636351745201e-01 5.144930309415975955e+01 3.130115717261268742e+02 7.499999999999999722e-02
3.250117156876697777e+00 2.702567594025563835e+01 4.084859344810424773e+02 2.500000000000000139e-02
8.682750392676537388e+01 8.833065749448861936e+01 2.534961494111789193e+02 9.799999999999999822e-01
5.891574847974467843e+01 3.160180491890871224e+01 3.827610026773040204e+02 2.700000000000000178e-01
3.882449776838015509e+00 4.786685868632442009e+01 1.379047038261649050e+01 1.000000000000000000e+00
8.230738292479206564e+01 8.391075219623678549e+01 4.126751536635252933e+02 6.750000000000000444e-01
1.000262395380016756e+01 5.229235728790946069e+01 1.570196175503072595e+02 8.850000000000000089e-01
6.997299958883802162e+01 3.945577206342669996e+01 3.168374322585448226e+02 4.749999999999999778e-01
8.172061743598359840e+01 4.337798999755706575e+01 4.240747273177629495e+01 1.000000000000000000e+00
2.570692778630473185e+00 6.931186741394887463e+01 2.033878662324037805e+02 9.250000000000000444e-01
2.209755740144737501e+01 1.688998944628077936e+01 1.659216237268429381e+02 3.649999999999999911e-01
6.172119732191412567e+01 6.495788627253183734e+01 2.142833454685770675e+02 9.449999999999999512e-01
1.706668242819748116e+01 6.679879124007644009e+01 6.216423679192774898e+01 1.000000000000000000e+00
2.801959679458474284e+01 5.728353477706690455e+00 3.759497895212458047e+02 1.600000000000000033e-01
2.543967209676921470e+01 9.727548883667097357e+00 4.244643424717543212e+01 9.399999999999999467e-01
5.588114294909749447e+01 9.981121309387134488e+01 1.275085829861353659e+02 1.000000000000000000e+00
3.139518320844170773e+01 6.537643453927118742e+01 4.659754566586453848e+02 7.000000000000000666e-02
9.293463252006780806e+01 1.456479145583415402e+00 1.281140542514286835e+02 6.250000000000000000e-01
6.610790662305390697e+00 2.111718040045224143e+01 2.759417916228789522e+02 3.500000000000000333e-02
7.221659759249045862e+01 1.419818520294681718e+01 7.348305014937665192e+01 9.599999999999999645e-01
8.034090985312263911e+01 1.017580919169243714e+01 3.488633370090498147e+02 2.999999999999999889e-01
3.862226646307260580e+01 4.130578949306789127e+01 2.809312732613634012e+02 5.400000000000000355e-01
1.484501297773370254e+01 2.577526529864681493e+01 3.423351462912484067e+02 2.500000000000000139e-02
7.268819881821488593e+01 1.117256359605553939e+01 1.656130999057600661e+02 5.300000000000000266e-01
8.297156089847995020e+01 3.581744171868527360e+01 4.632480372493564573e+02 3.150000000000000022e-01
8.356457687187945282e+01 2.565977637042500703e+01 5.252355468684589823e+01 1.000000000000000000e+00
2.659403726884976038e+01 4.161847911669742928e+01 2.391192604915155471e+02 5.050000000000000044e-01
6.173316044231139443e+01 5.136082193206904378e+01 1.470635973475972378e+02 1.000000000000000000e+00
1.496494824488573272e+01 5.947258384445075308e+01 2.663729897646952622e+02 6.300000000000000044e-01
7.966670377166110484e+00 4.018478121683559579e+01 4.379728054280786864e+01 1.000000000000000000e+00
6.335009179785946287e+01 1.774416727810330485e+01 7.323521835673273017e+01 9.799999999999999822e-01
5.829144203452407424e+01 9.939370157872443201e+01 3.363831859427451718e+02 9.050000000000000266e-01
2.430127731881212583e+01 7.886346268054863629e+01 3.403409979827871439e+02 6.999999999999999556e-01
5.942230983988213922e+01 2.141236438733955083e+00 3.322420886327265634e+02 2.600000000000000089e-01
4.709714425952652306e+01 5.039633926876347658e+01 2.706594302448364715e+02 7.550000000000000044e-01
4.310288971600682117e+01 2.995143938038154374e+00 3.109283212317245670e+01 9.449999999999999512e-01
5.292025091757096789e+01 7.574354106290016375e+01 1.809853697115920568e+01 1.000000000000000000e+00
7.113702535154007478e+01 2.838830005006570900e+00 3.316729900342695601e+02 1.950000000000000067e-01
5.436811268532646579e+01 5.991712282550951585e+01 3.845746794166211657e+02 4.450000000000000067e-01
1.118420715560894507e+01 4.851177397699418492e+01 2.137175280512265658e+02 6.899999999999999467e-01
7.731513689670399003e+01 1.272463469681119363e+01 2.847001952398185267e+02 3.200000000000000067e-01
4.088058840775205738e+01 1.014083896699460752e+01 8.024003824641533811e+01 7.750000000000000222e-01
5.944297595394808553e+01 5.082014010168695961e+01 1.851648342952620396e+02 9.599999999999999645e-01
7.060853059281271271e+00 1.681992175862403371e+01 3.315848642510503623e+02 1.100000000000000006e-01
6.801424539721170959e+01 2.683663483960978624e+01 4.948647793258194838e+02 1.449999999999999900e-01
1.142560137747079807e+01 6.139764376899039178e+01 1.260175414529078353e+02 1.000000000000000000e+00
8.666508058482827437e+01 4.098810474628596978e+01 3.267826493999868944e+02 6.300000000000000044e-01
3.766789641652587761e+01 6.415629315403407418e+01 1.901424247983638907e+02 9.899999999999999911e-01
4.856886044768013733e+01 5.606369725583846275e+01 1.183718440812186259e+02 9.899999999999999911e-01
4.075644968188766626e+01 7.335585233182052889e+01 1.273067309070439137e+02 1.000000000000000000e+00
4.560879524673223528e+01 8.601081346429724306e+01 2.619324590638606196e+02 9.699999999999999734e-01
8.651130678608788571e+01 6.223552055252762472e+01 2.732629239250436513e+02 9.250000000000000444e-01
5.393194381949090399e+01 9.158777317476319979e+01 4.924180369955272454e+02 5.849999999999999645e-01
9.858558152395761454e+01 2.160659178227679433e+01 4.392363424988222960e+02 2.650000000000000133e-01
4.477889965727961652e+01 1.776885901887604291e+01 1.947757344310203962e+02 4.400000000000000022e-01
2.620335605042512839e+01 6.424547318569733534e+01 1.670801224011229920e+02 9.799999999999999822e-01
8.348310690938127721e+01 3.605268736099620241e+01 6.459897851687208004e+01 1.000000000000000000e+00
9.601077307539442529e+01 9.815238005696809864e+01 8.477206137156485966e+01 1.000000000000000000e+00
8.655895270971534217e+01 4.395185070269779004e+01 1.398736865175893627e+02 9.799999999999999822e-01
3.711659576764536439e+01 6.424506694011637364e+01 3.291545832443384256e+02 6.049999999999999822e-01
5.389189925124957625e+01 9.913493580793824833e+01 3.533720297729641970e+02 8.900000000000000133e-01
9.384505891266186950e+00 1.051196676783990824e+01 9.141151418546621699e+01 2.049999999999999878e-01
1.375797563820970026e+01 2.114386219203686323e+01 3.318854805775794148e+01 1.000000000000000000e+00
9.374255758375797143e+01 8.774382927753234185e+01 1.084312730611806046e+02 1.000000000000000000e+00
7.587768556753042049e+01 7.566320484207328434e+01 3.726630877347687374e+02 8.100000000000000533e-01
8.539009721215438731e+01 2.413218275801767732e+00 1.145526243237352446e+02 6.999999999999999556e-01
9.721387668425251150e+01 6.897246887945041749e+01 4.563400243870785289e+01 1.000000000000000000e+00
5.987861931280752259e+01 3.834888002210448121e+01 1.391777906824461297e+01 1.000000000000000000e+00
5.731114951562145166e+01 6.613339085553661789e+00 3.167741105779184636e+02 1.600000000000000033e-01
5.543634617168716971e+01 4.416657883442216814e+01 4.164230910860046606e+02 3.300000000000000155e-01
5.144564691611163454e+01 8.934591013027576878e+01 2.498510988148743763e+02 9.899999999999999911e-01
9.660387862866780040e+01 9.563926361813547317e+01 4.659678394581646899e+02 8.699999999999999956e-01
7.760833344545163470e+01 6.142549481651406751e+01 1.255127149982636752e+02 1.000000000000000000e+00
8.991950343509779486e+01 2.786166366462718713e+01 1.921799118440388270e+02 7.700000000000000178e-01
5.733631364881499337e+01 9.631258786838969854e-01 1.963820257458891092e+02 2.999999999999999889e-01
7.186445906011158513e+00 1.376745056046048887e+01 3.345764311185045585e+02 3.500000000000000333e-02
1.687609828079385466e+01 2.008292461999613465e+01 4.272241280196097364e+02 2.999999999999999889e-02
8.023787179143198500e+01 4.502120757825455399e+01 1.288507294224280599e+02 9.849999999999999867e-01
5.624947271335864230e+01 6.339580164196902956e+01 4.847125883867502125e+02 2.600000000000000089e-01
2.674155396971383425e+01 7.957777758785607602e+01 3.910202487521711419e+02 3.750000000000000000e-01
6.790222594548231427e+01 7.480414526114061857e+01 1.139127057873604940e+02 1.000000000000000000e+00
2.579942944462135301e+01 2.824118838832205824e+00 4.700019062902402425e+02 7.000000000000000666e-02
2.956317591385922583e+01 6.040841215678332787e+01 1.404903505752102433e+02 9.949999999999999956e-01
4.621734922463673456e+00 8.259588877941183682e+01 3.392774922582758563e+02 5.949999999999999734e-01
1.749848936751776307e+01 5.111327269183543365e+01 1.738736879434245566e+02 9.150000000000000355e-01
6.622457924586015565e+01 5.601472625542891137e+01 2.685389839056995243e+01 1.000000000000000000e+00
9.425476527138329175e+00 6.954437762268521794e+01 7.558186074484331129e+01 1.000000000000000000e+00
6.596191934062920836e+01 2.416724828224280941e+01 2.203521523495790007e+02 5.949999999999999734e-01
4.215693909697327513e+01 3.365628266134461910e+01 1.436646105736541017e+02 9.350000000000000533e-01
3.957407588599289738e+01 5.494552787532327898e+00 4.373857916198172120e+02 1.650000000000000078e-01
4.669595373996155985e+01 2.418666780984494835e+00 2.336396636910001234e+01 9.899999999999999911e-01
5.422790131686814163e+01 8.494253629435290520e+01 4.859470569121615426e+02 4.000000000000000222e-01
6.512491023306134252e+01 3.724217209309180987e+01 2.180647583900748145e+02 7.500000000000000000e-01
4.878542859090643447e+00 1.957663090874898160e+01 4.368981692429661052e+02 3.500000000000000333e-02
4.491543476343669994e+01 5.255744351382682567e+01 3.284517586355900676e+02 5.300000000000000266e-01
8.778827638984341775e+01 1.536111105550074285e+01 2.131870727354766473e+02 5.000000000000000000e-01
8.319157419105721374e+00 8.038273149358418834e+01 3.312049039742823879e+02 7.199999999999999734e-01
8.233311489573983977e+01 1.612763296658073386e+01 3.527059829652251892e+02 2.600000000000000089e-01
2.513548275438354551e+01 4.441062526886420869e+01 4.551059445712098750e+00 1.000000000000000000e+00
4.800732682630331993e+01 4.659944318048530931e+00 3.991355682470079955e+02 1.100000000000000006e-01
4.778325645267694455e+01 7.731340986022171080e+01 2.252356152676096599e+02 9.749999999999999778e-01
6.745842137762656421e+01 3.786890983657741572e+01 2.846721577001858918e+02 4.949999999999999956e-01
3.868263194052602216e+01 3.025190479597067394e+01 1.766020015147825006e+01 1.000000000000000000e+00
5.454747252547548442e+01 1.635187793101160025e+01 5.748766330066138153e+01 9.699999999999999734e-01
9.749936688394230089e+01 6.445160618617384785e+01 1.817019734361203405e+02 9.799999999999999822e-01
8.256383046124838643e+01 5.807006449111668189e+00 2.288824722800376321e+01 1.000000000000000000e+00
1.018379211843414112e+01 3.871965707158525305e+01 8.960719443576516596e+01 9.849999999999999867e-01
4.098061893579233583e+01 2.369312349641256787e+01 8.263318716492966587e+01 9.699999999999999734e-01
8.825532349950630362e+01 9.747649659865714966e+00 2.268943100542816751e+02 4.600000000000000200e-01
4.424739463490458036e+01 5.493434461988184836e+01 3.736777688495646998e+02 3.800000000000000044e-01
5.496204671676971998e+01 8.843068841932606006e+00 4.571385728517828966e+02 8.999999999999999667e-02
1.011471908798422703e+01 5.654406017237937476e+01 3.453664613169223685e+02 1.950000000000000067e-01
7.890296917217055750e+01 1.651631545644237065e+01 2.165077597724666703e+02 5.749999999999999556e-01
6.733712899613220770e+01 1.883302900859757756e+01 4.810628421508539532e+01 1.000000000000000000e+00
2.096993501470652177e+01 8.227795129214158010e+01 3.491635827263190777e+02 5.400000000000000355e-01
8.491831558877360919e+01 1.886843126074157340e+01 8.246562630170899411e+00 1.000000000000000000e+00
2.125709227398647272e+01 6.334799196708645042e+01 1.129797998812641140e+02 9.949999999999999956e-01
8.971550820540895188e+01 1.934372299869133371e+01 2.331726467869766566e+02 5.300000000000000266e-01
4.107207958277101767e+01 6.504451945574717797e+01 1.419151591140350774e+02 9.949999999999999956e-01
8.420671096785838472e+01 7.304461065472554537e+01 4.758018351841004119e+02 5.000000000000000000e-01
6.335284342723866047e+01 9.546733787278421346e+01 3.855694478901642128e+02 8.599999999999999867e-01
4.716554213546842789e+00 8.580047980281227638e+01 1.892145557217866667e+02 9.949999999999999956e-01
6.641464942501700364e+01 8.797637653865876928e+01 1.894311361283296833e+02 1.000000000000000000e+00
9.369061079611140030e+01 9.889986500332489072e+01 2.446051516335535609e+02 9.749999999999999778e-01
3.001499505131023682e+01 7.242914371382677530e+01 2.677554752476747240e+02 8.750000000000000000e-01
1.905697443399839131e+01 4.048230389360355730e+01 4.055768019745759716e+02 9.500000000000000111e-02
1.639592029680704854e+01 1.368481823294317223e+01 3.546308765914045580e+01 9.899999999999999911e-01
3.533991072074854856e+00 1.171782841068477410e+00 6.433943188156621318e+01 1.600000000000000033e-01
7.292344285086056743e+01 8.211451942503367718e+01 3.626462340327073548e+02 8.649999999999999911e-01
3.832916119658184329e+01 2.298428930675315485e+01 1.939687656192027134e+02 3.850000000000000089e-01
8.423763963025980672e+01 3.064479048909949199e+01 4.611872656136177966e+02 2.449999999999999956e-01
7.337011966478902991e+01 7.650890337552793596e+01 3.335157695690359105e+02 8.800000000000000044e-01
2.722023794329957980e+01 6.467542629377464891e+01 3.710868290418935089e+02 2.399999999999999911e-01
7.789744867615627300e+01 3.700091494685652549e+01 3.259074754451017952e+02 5.200000000000000178e-01
9.948873452239145365e+01 3.123574078494361572e+01 2.388213739183896678e+02 7.600000000000000089e-01
